formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,VBM_HSE06-VL,CBM_HSE06-VL,TDSL
Ir2S2Se3,4.638996722,7.123882333,26.96547,-0.763577472,-1.106073333,-1.23644619,2.370341111,1.557715833,1.120815167,1.074825,0.754206111,-36.08170889,2.061856667,1.434226111,0.869560833,-2.396622,-2.420312083,-1.928334444,3.434299048,-5.854611131,-4.540372381,3.0
Ir2S3Se2,4.721625167,6.955914667,27.23429,-0.849710319,-1.111841667,-1.356071429,2.553612222,1.68366,1.2442605,1.149265333,0.82871,-38.15065056,2.321123333,1.57527,1.053413333,-2.62342,-2.435975833,-2.148954444,3.347341905,-5.783317738,-4.459183571,3.0
Ir2S4Se1,4.744835722,6.844542444,27.67971,-0.930355778,-1.189598333,-1.420568571,2.593732222,1.715241667,1.329032667,1.159997,0.84657,-39.29904333,2.418183333,1.624987222,1.1074975,-2.74749,-2.4637125,-2.126182778,3.346675238,-5.810387738,-4.536273571,2.0
Ir2S1Te4,4.978895667,7.046028778,31.17392333,-0.378896667,-0.621694444,-1.049505476,2.041601111,1.13181,0.988396,0.70231,0.679473333,-31.66647972,1.42695,1.224878889,0.754704167,-1.472513333,-2.146900417,-1.640434444,3.452119333,-5.59901975,-4.073813778,3.0
Ir2S2Te3,5.20483,6.871476222,30.48596433,-0.606840417,-1.065258889,-1.033178333,2.121018889,1.2023,0.987870833,0.77835,0.66446,-33.08914589,1.50963,1.210930556,0.833630833,-1.615386,-2.118582917,-1.618608333,3.398234286,-5.516817202,-4.463493175,3.0
Ir2S3Te2,4.884229222,6.704225889,29.9005,-0.734377306,-1.156332222,-1.307301667,2.428421111,1.555739167,1.078624833,1.001968333,0.804681111,-34.99899444,1.991886667,1.606403889,1.0413725,-2.122588,-2.440655833,-2.17631,3.145533238,-5.586189071,-4.30186546,3.0
Ir2S4Te1,4.811264667,6.621241333,28.08043,-0.888811611,-1.220616667,-1.374536905,2.509335556,1.822049167,1.255928167,1.063141667,0.85488,-37.57948889,2.323733333,1.776681111,1.152636667,-2.492694,-2.485899583,-2.251338889,3.15223419,-5.638133774,-4.372850857,3.0
Ir2Se1Te4,5.065379556,7.137843778,31.35728833,-0.241167722,-0.69551,-1.098782143,1.92687,1.088025,0.994320267,0.73464,0.629326667,-31.26754622,1.4983,1.157696944,0.798864167,-1.339748,-2.297756667,-1.701022778,3.437496,-5.735252667,-4.133006,3.0
Ir2Se2Te3,5.159095778,6.954906444,30.92305833,-0.311543847,-0.766887222,-1.147244524,2.026501667,1.137964167,0.959080267,0.749316667,0.623813333,-31.42956883,1.49719,1.160356111,0.790050833,-1.4267,-2.24003875,-1.740394444,3.434363333,-5.674402083,-4.201250556,3.0
Ir2Se3Te2,4.729410556,6.616971222,30.810845,-0.425835694,-1.12652,-1.185954524,2.193022222,1.326361667,1.054923933,0.828618333,0.71031,-31.83720056,1.59067,1.250121111,0.768185,-1.739682,-2.353495,-1.914495,3.265552381,-5.619047381,-4.392072381,3.0
Ir2Se4Te1,4.591351833,6.925130222,30.449545,-0.519653278,-1.119833333,-1.182615,2.241007778,1.384221667,1.095698933,0.844238333,0.744441667,-32.37878111,1.772356667,1.366423333,0.8191075,-1.90613,-2.428695417,-1.928639444,3.308900476,-5.737595893,-4.42873381,3.0
Au2O1S4,5.782380556,7.127912778,29.3056925,-1.610877847,-2.910491667,-2.993862857,3.626851111,2.43645,1.822322667,1.860725,1.217935,-26.43230933,3.34548,2.331063333,2.083662167,-4.536548667,-4.469580417,-3.891492778,2.588161429,-7.057741845,-5.498653095,1.0
Au2O2S3,5.635522222,7.098518333,26.1289775,-1.665751306,-3.361416667,-3.189932857,3.846049444,2.488073333,1.944311667,1.853140833,1.299086667,-26.71773411,4.020786667,2.313546111,2.0868005,-4.683048,-4.739107083,-4.024594444,2.54831881,-7.287425893,-5.909735476,1.0
Au2O3S2,4.808358333,6.529333056,23.31748167,-1.683450306,-3.653713333,-3.789916667,4.681038889,3.398186667,2.256768833,2.126430833,1.438313333,-27.84264467,5.038053333,3.331771667,2.408775,-6.266274667,-6.263584167,-5.214296667,1.924390476,-8.187974643,-5.57810381,1.0
Au2O4S1,4.416611667,6.536548611,21.93701667,-1.780009042,-3.7528,-3.934532381,5.09854,3.7528975,2.442156667,2.280564167,1.518978333,-28.25252759,5.286986667,3.396331667,2.604220833,-6.621141333,-6.700290417,-5.312092778,1.904463095,-8.604753512,-5.657263095,1.0
Au2O1Se4,5.826618611,7.779244167,30.0982275,-1.372818125,-2.91534,-2.78391381,3.123316111,2.079346667,1.462795,1.467291667,1.089526667,-21.32975778,2.575713333,1.840731667,1.523288833,-4.173869333,-4.169851667,-3.458213333,2.798097619,-6.967949286,-5.713437619,3.0
Au2O2Se3,5.588896667,7.219084167,28.0700375,-1.500315847,-3.259405,-3.089559524,3.605108889,2.117985833,1.784190667,1.757406667,1.158606667,-22.98357,3.176386667,2.104154444,1.828170083,-4.517837333,-4.396445417,-3.720441111,2.75058,-7.147025417,-6.009985,3.0
Au2O3Se2,4.651824444,6.5378675,24.9516775,-1.644326819,-3.660828333,-3.805005714,4.54129,3.286576667,2.224956667,2.12727,1.419746667,-25.23740837,4.660056667,3.196737778,2.28427,-6.119284,-6.244592917,-5.134740556,2.046511667,-8.291104583,-5.70734,1.0
Au2O4Se1,4.273748333,6.398409722,23.7747575,-1.750584208,-3.818486667,-3.96635381,5.091604444,3.688421667,2.393678333,2.284704167,1.510145,-26.89177019,5.140563333,3.276080556,2.6107375,-6.584839333,-6.70804375,-5.302918333,1.936035476,-8.644079226,-5.754522143,1.0
Au2O1Te4,6.752552222,8.601000389,32.824907,-1.158103528,-2.080393333,-2.034041429,2.794992222,1.743509167,1.300907533,1.139903333,1.02082,-19.01201459,2.48421,1.616083889,1.080853833,-3.469824667,-3.572553333,-2.638485556,3.361250714,-6.933804048,-5.441644048,3.0
Au2O2Te3,6.424318611,7.641668889,30.51506,-1.544128139,-2.85251,-2.660704762,3.142106111,1.911971667,1.517212067,1.159266667,1.048571667,-20.49639311,2.592653333,1.720434444,1.383237917,-3.736946667,-3.95662625,-3.000324444,3.194217619,-7.150843869,-6.046727619,3.0
Au2O3Te2,4.708907833,6.468314444,28.857765,-1.684149611,-3.283566667,-3.643546667,4.624590556,3.1288,2.1364885,2.059973333,1.319846667,-23.13930237,4.507636667,2.920960556,2.253987083,-5.859395333,-6.117490417,-5.123338889,2.047357619,-8.164848036,-5.330924286,1.0
Au2O4Te1,4.528378889,6.407433889,23.71362,-1.762086347,-3.745246667,-3.983668571,5.042432222,3.407095,2.408497167,2.368515833,1.422705,-24.91043741,5.075806667,3.063615,2.439265,-6.497963333,-6.731239583,-5.201903889,1.991273333,-8.722512917,-5.73652,1.0
Au2S1Se4,5.759355278,8.725454833,33.2083875,-1.081148556,-1.9624,-2.240651429,2.875803333,1.883055833,1.297088267,1.133826667,1.044599444,-19.9713473,2.346566667,1.657636111,1.323027167,-3.659644,-3.543500417,-2.825405,2.889203143,-6.43270356,-4.851603143,1.0
Au2S2Se3,5.684800278,8.6594315,32.7936975,-1.117496069,-1.95115,-2.266878571,2.97025,1.895228333,1.332657933,1.190645,1.059076667,-20.79003515,2.380786667,1.713117222,1.344252917,-3.650278667,-3.584995,-2.890909444,2.853966952,-6.438961952,-4.805116952,1.0
Au2S3Se2,5.687928611,8.433135222,33.2941575,-1.191027083,-2.06197,-2.414477143,3.184158889,1.973174167,1.504285767,1.329963333,1.11382,-22.33158696,2.633183333,1.894976111,1.564279583,-3.882368,-3.705195833,-3.21461,2.76069981,-6.465895643,-4.82266981,1.0
Au2S4Se1,5.810069722,8.298083167,32.3082575,-1.227384931,-2.211366667,-2.458768571,3.249454444,2.075056667,1.544319933,1.464161667,1.118435,-23.62934496,2.76605,1.949181667,1.686387083,-3.906706,-3.80965625,-3.233828889,2.746170762,-6.555827012,-4.957537429,1.0
Au2S1Te4,7.125664722,9.236638,37.221252,-0.814855986,-1.647001667,-1.579132381,2.459044444,1.309136667,1.134221767,0.939348333,0.926655,-17.17269033,1.95864,1.442285,0.9660405,-3.061056667,-2.848827083,-2.232628889,3.435124048,-6.283951131,-5.082125714,1.0
Au2S2Te3,6.759274167,8.979674667,34.10657,-1.028151528,-1.721263333,-1.74800619,2.544168333,1.459313333,1.142374267,0.990695,0.942665,-18.36763185,2.02871,1.516979722,0.9634305,-3.062974,-3.066582083,-2.304528889,3.353534048,-6.420116131,-5.074797381,1.0
Au2S3Te2,6.206978778,7.908058111,33.12448917,-1.178529319,-1.89476,-2.070157381,2.948688333,1.745968333,1.282930767,1.130051667,1.101169444,-19.45210463,2.411963333,1.776048889,1.45041875,-3.620504667,-3.46909625,-2.908792778,2.838440952,-6.307537202,-4.733200952,1.0
Au2S4Te1,5.953425722,7.783939,33.3534375,-1.226672875,-1.960286667,-2.211890952,3.110237778,1.823396667,1.412381767,1.129115,1.145203333,-21.9721767,2.751733333,1.852536667,1.52055625,-3.782513333,-3.688165417,-3.124877222,2.753561905,-6.441727321,-4.713848571,1.0
Au2Se1Te4,7.321871389,9.239043278,38.226797,-0.685992819,-1.489003333,-1.515359286,2.377482778,1.263653333,1.101526267,0.959448333,0.895736667,-17.17300907,1.93409,1.396679444,0.995885917,-3.028330667,-2.71769625,-2.181758889,3.369430714,-6.087126964,-4.858434048,1.0
Au2Se2Te3,7.112876389,9.142397,36.29775,-0.745604319,-1.674218333,-1.580586905,2.431296111,1.340704167,1.118480933,0.975733333,0.91331,-17.1256297,1.93961,1.455578056,0.99038925,-3.036088667,-2.862316667,-2.235997778,3.348244286,-6.210560952,-5.022462619,1.0
Au2Se3Te2,6.662913778,8.335063333,34.87820917,-0.860287417,-1.749631667,-1.835748095,2.580578889,1.544350833,1.1519896,0.984245,1.026897778,-17.55259107,2.00939,1.475672778,1.170665083,-3.34159,-3.064036667,-2.421065,2.963715238,-6.027751905,-4.713346905,1.0
Au2Se4Te1,6.308031278,8.502893444,34.5473475,-0.962362056,-1.858845,-1.946658571,2.666732222,1.56748,1.1776821,0.942879167,1.048561111,-17.62484133,2.210636667,1.538130556,1.198966333,-3.413519333,-3.238421667,-2.580660556,2.900903333,-6.139325,-4.759748333,1.0
V2O1S1Se3,5.536945778,6.2871375,18.16136,-0.425965833,-0.651546111,-1.247455714,3.196441667,2.325404167,1.636437667,1.766873333,1.283078333,-40.54088944,2.59483,2.093597222,1.383311667,-3.031419333,-2.76247125,-2.588455,3.188197143,-5.950668393,-3.839743254,3.0
V2O1S2Se2,5.968482333,6.011540444,14.6560375,-0.448747236,-0.506733333,-1.121176667,3.165262778,2.5420525,1.644672,1.611011667,1.294516667,-41.65643,2.38423,2.394633889,1.556624167,-3.126891333,-2.897965,-2.653053333,3.516835143,-6.414800143,-4.023568476,3.0
V2O1S3Se1,5.366925,6.096736111,16.884365,-0.536950639,-0.577533333,-1.420385238,3.528675,2.857745833,1.937144,1.895465,1.399683333,-42.03973,2.920313333,2.828525556,1.807178333,-3.378109333,-3.168025,-3.117589444,3.019179048,-6.187204048,-3.596712381,3.0
V2O2S1Se2,5.38499,5.998252444,14.9891075,-0.436508389,-0.459876667,-1.15689,3.516897778,3.129574167,2.131839333,2.437446667,1.347135,-43.74421,2.606573333,2.863975556,2.095821667,-3.384366667,-3.295430833,-3.068918889,3.433413524,-6.728844357,-3.89329019,3.0
V2O2S2Se1,5.385897,5.822353333,14.89098617,-0.533052278,-0.509072222,-1.2174,3.503536111,3.447706667,2.188961333,2.572556667,1.315963333,-44.67536444,2.784723333,3.220774444,2.055986333,-3.483952,-3.407446667,-3.057852222,3.321205714,-6.728652381,-3.830277937,3.0
V2O3S1Se1,4.412042556,5.081979444,16.221862,-0.646375153,-0.636228333,-2.477005238,4.420339444,5.058771667,2.671476,2.839916667,1.979501667,-46.00733,3.956906667,4.838347222,2.71649,-5.40913,-6.079108333,-5.051730556,2.460636667,-8.539745,-3.096865,3.0
V2O1S1Te3,6.014375333,6.548730556,22.41724333,-0.258152306,-0.49386,-0.990819048,2.44534,1.7391475,1.26826,1.267138333,1.051067222,-36.90922444,1.64967,1.619539444,1.280859583,-2.416127333,-2.489827917,-2.151011111,3.398187905,-5.888015821,-3.892047905,3.0
V2O1S2Te2,6.084262056,6.081999667,14.96758,-0.437121097,-0.28887,-0.876705714,2.368975,2.0899675,1.3240122,1.38906,1.180801667,-39.675815,1.77605,2.04582,1.384215,-2.700336,-2.771267083,-2.572264444,3.589576952,-6.360844036,-3.878446952,3.0
V2O1S3Te1,5.494868944,5.983232778,17.706745,-0.562038153,-0.471551111,-1.331725238,3.112123889,2.468285,1.733996667,1.712555,1.351308333,-41.91365444,2.540763333,2.616717778,1.65219,-3.168486,-3.330574167,-2.986272222,3.011953333,-6.3425275,-3.483504444,3.0
V2O2S1Te2,5.584709611,6.261022222,15.46237,-0.457078486,-0.102178333,-0.94291,2.855883889,2.4334475,1.7762927,1.773931667,1.229788333,-41.44456519,2.15236,2.554400556,1.606986667,-2.891415333,-3.140301667,-2.608663889,3.519252571,-6.659554238,-3.621430905,3.0
V2O2S2Te1,5.434273389,6.029174444,15.0219375,-0.557038722,-0.29632,-1.147855238,3.160503889,2.897055,1.929185333,1.846571667,1.274095,-44.11169833,2.494093333,2.933866667,1.905724167,-3.22669,-3.441155417,-2.898193889,3.54060781,-6.981763226,-3.83692781,3.0
V2O3S1Te1,4.617267167,5.535318333,17.48025567,-0.556464389,-0.616757778,-2.306829048,4.254459444,4.332484167,2.618360333,2.467325,1.758041667,-45.00908611,3.664616667,4.483376667,2.6778825,-5.080435333,-5.756452083,-4.893741111,2.51668881,-8.273140893,-3.133446587,3.0
V2O1Se1Te3,6.000119111,6.551158111,23.72606833,-0.178155542,-0.505826667,-0.936024762,2.391924444,1.6639575,1.256509,1.232343333,0.99631,-35.28373519,1.55731,1.585391667,1.230384583,-2.227879333,-2.474174167,-2.043443889,3.347906,-5.822080167,-3.853732667,3.0
V2O1Se2Te2,6.0639055,6.196018944,15.76751,-0.254296681,-0.309471667,-0.821761429,2.224373889,1.76005,1.1871375,1.354778333,1.024246667,-37.21650907,1.74038,1.710807778,1.1871825,-2.386532,-2.653742083,-2.357685556,3.565604286,-6.219346369,-3.875075952,3.0
V2O1Se3Te1,5.5606715,6.230004722,18.63535,-0.3205365,-0.466442778,-1.111447143,2.529531667,1.8651075,1.335491667,1.412046667,1.121148333,-39.15586667,2.03868,1.909516667,1.2787,-2.723186667,-2.763158333,-2.458147222,3.185324667,-5.948483,-3.651767444,3.0
V2O2Se1Te2,5.657323056,6.191866,15.875325,-0.406928681,-0.031021667,-0.878098571,2.741417222,2.2340875,1.6966695,1.804773333,1.201041667,-40.71297315,2.02539,2.36851,1.6965875,-2.658639333,-3.145829583,-2.649828889,3.485711619,-6.631541202,-3.516733286,3.0
V2O2Se2Te1,5.283925611,6.170257778,14.8622475,-0.496266111,-0.17902,-1.076296667,2.922678889,2.443658333,1.809649,1.759411667,1.215554444,-42.22749333,2.310293333,2.562691667,1.8847875,-2.942,-3.358835417,-2.71652,3.572042571,-6.930877988,-3.751062571,3.0
V2O3Se1Te1,4.766152944,5.752462222,17.987635,-0.515929028,-0.514484444,-2.242531429,4.080476111,4.182721667,2.609272333,2.278785,1.710626667,-44.66461611,3.608346667,4.295022222,2.638915,-4.878224667,-5.70805125,-4.871185556,2.499832619,-8.207883869,-3.014317063,3.0
V2S1Se1Te3,6.198299833,5.860535222,31.551303,0.027244736,-0.359843333,-0.900767619,3.188807778,1.354326667,0.963166,0.870095,0.655245,-30.92166467,2.1974,1.220417778,1.000436667,-1.900112,-1.957376458,-1.741750556,3.325611429,-5.282987887,-3.685454762,3.0
V2S1Se2Te2,6.274937444,6.387604,20.52487933,-0.123082903,-0.364576667,-0.713050952,2.531314444,1.483064583,1.029156333,0.972521333,0.628021667,-32.21228011,1.97686,1.369378889,0.97442425,-1.96952,-2.064674792,-1.804621667,3.464701714,-5.529376506,-3.829278381,3.0
V2S1Se3Te1,6.098371167,6.159080722,28.97615,-0.160980167,-0.442585556,-0.86886619,2.586676111,1.643120833,1.047789,0.982291667,0.764624444,-33.26732389,1.97409,1.406282222,1.014329167,-2.218143333,-2.193804375,-1.971047222,3.322106762,-5.515911137,-3.764692317,3.0
V2S2Se1Te2,6.285536556,6.451685444,19.57165333,-0.179257375,-0.292793333,-0.745979524,2.437591667,1.64407125,1.182284867,1.016699667,0.671861667,-33.74531789,1.88673,1.491224167,1.09260175,-2.117044,-2.242598125,-1.892117222,3.5059,-5.748498125,-3.798693333,3.0
V2S2Se2Te1,6.340998111,6.620339444,18.74843833,-0.232485625,-0.399683333,-0.809157619,2.331348333,1.810947083,1.207899333,1.018376667,0.750023333,-34.93538667,1.94738,1.546489722,1.17027425,-2.360388,-2.342491458,-1.989841111,3.575014476,-5.917505935,-3.97469781,3.0
V2S3Se1Te1,5.996669722,6.044222889,27.510125,-0.291470028,-0.38326,-0.967732857,2.634972222,2.0760875,1.256612333,1.302018333,0.924696667,-36.43736333,2.346563333,2.080790556,1.212878333,-2.770254,-2.572130625,-2.367705556,3.208912857,-5.781043482,-3.592172857,3.0
Nb2O1S1Se3,6.230708389,7.847243222,19.906645,-0.034280361,-0.247876111,-1.015360476,2.925353333,2.2376775,1.582404,1.484055,1.121982778,-46.42893556,2.26366,1.929126111,1.2835,-1.957312667,-2.712960417,-2.494804444,3.086304762,-5.799265179,-3.334180873,3.0
Nb2O1S2Se2,7.061338111,8.637448556,15.26781,-0.100842944,-0.19171,-0.815508095,2.850666111,2.204379167,1.621685333,1.542835,1.12428,-47.123985,2.30567,2.162022778,1.39761,-1.929211333,-2.678234583,-2.325125,4.063219524,-6.741454107,-4.254929524,3.0
Nb2O1S3Se1,6.050597556,7.703775444,18.85499,-0.132857194,-0.291015556,-1.096517143,3.187528889,2.541155,1.797553667,1.5907,1.232291667,-47.96032778,2.72406,2.233982778,1.505663333,-2.345678,-2.74247625,-2.903060556,3.016399524,-5.758875774,-3.307415079,3.0
Nb2O2S1Se2,6.778297278,8.905497333,14.988962,-0.004188972,-0.167735,-0.833368571,3.164817778,2.4602275,2.042599333,2.080083333,1.149485,-49.14825278,2.45146,2.307225,1.651535833,-2.072879333,-2.667450417,-2.424529444,4.013232667,-6.680683083,-4.180967667,3.0
Nb2O2S2Se1,6.767692,8.949218778,15.045437,-0.031504056,-0.188642778,-0.889108095,3.199245,2.561145,2.062350667,2.260283333,1.150125,-49.49692389,2.50553,2.525007222,1.690915833,-2.253014,-2.677434167,-2.379135556,4.047103619,-6.724537786,-4.235746397,3.0
Nb2O3S1Se1,5.700883111,7.192871667,19.3249,-0.027879264,-0.228429444,-1.972531429,4.348037222,4.7455175,2.693735667,2.216371667,1.769298333,-52.40266056,3.92928,3.983746111,2.1893925,-4.010002,-4.8504825,-4.595022222,2.987238095,-7.837720595,-3.21566754,3.0
Nb2O1S1Te3,6.636120889,7.634086,25.672235,0.129224139,-0.143460556,-0.850110476,2.050001667,1.71046,1.390003333,1.225885,0.928431111,-42.93899333,1.6916,1.625602222,1.161136667,-1.211156,-2.02884125,-1.90486,3.489238762,-5.518080012,-3.632699317,3.0
Nb2O1S2Te2,7.266263389,8.814597111,15.52431,0.058404319,0.018218333,-0.683117143,2.306531667,1.872265833,1.441266167,1.340745,0.934606111,-44.96017056,1.75348,1.852135556,1.315848333,-1.549731333,-2.3169925,-1.933321667,4.125548,-6.4425405,-4.107329667,3.0
Nb2O1S3Te1,6.544480056,7.784689333,19.476955,-0.059080236,-0.246971111,-1.073908571,2.799501667,2.1533275,1.615856867,1.578921667,1.122083333,-47.33431444,2.430903333,2.068460556,1.401359167,-2.11393,-2.7542975,-2.741615,2.921521905,-5.675819405,-3.168493016,3.0
Nb2O2S1Te2,7.180672389,8.910918333,16.376215,0.078578778,0.060192222,-0.560288571,2.496189444,2.188826667,1.8680885,1.77867,1.052986667,-46.14947944,1.9378,2.171895556,1.590746667,-1.601246,-2.279685833,-2.072211667,4.075265905,-6.354951738,-4.015073683,3.0
Nb2O2S2Te1,7.008015611,9.188388111,15.418247,-0.026781292,-0.094852778,-0.853560476,2.871843889,2.395690833,1.883556,1.84969,1.074745,-49.55973111,2.10998,2.452948889,1.70167,-1.873904,-2.596147917,-2.280961667,4.092238286,-6.688386202,-4.187091063,3.0
Nb2O3S1Te1,6.397485889,7.243190556,20.321915,0.030698111,-0.378965,-2.011508571,3.967737778,4.050700833,2.429682667,2.158348333,1.675475,-50.50198889,3.341143333,3.643973889,2.35958,-3.341267333,-4.515396667,-4.47523,2.911581905,-7.426978571,-3.290546905,3.0
Nb2O1Se1Te3,6.436055889,7.449318222,27.036145,0.220583181,-0.139938889,-0.873092857,1.98139,1.64638,1.371231,1.326486667,0.917673333,-41.67810056,1.63891,1.650811389,1.113081667,-1.181468,-2.032552917,-1.818951111,3.503264476,-5.535817393,-3.643203365,3.0
Nb2O1Se2Te2,7.2589145,8.720896333,16.29956,0.138605,-0.117266667,-0.587531429,2.121932778,1.760631667,1.340290167,1.406995,0.913858333,-42.41996833,1.73688,1.752413889,1.118514167,-1.236788,-2.197837083,-1.68927,4.086355762,-6.284192845,-4.203622429,3.0
Nb2O1Se3Te1,6.395536444,7.811683778,22.842205,0.101284681,-0.18443,-0.957940952,2.381762778,1.779650833,1.406185,1.34147,0.99873,-43.73127278,1.9311,1.693732778,1.227595,-1.484594,-2.675915417,-2.31231,3.05042781,-5.726343226,-3.23485781,3.0
Nb2O2Se1Te2,6.9800885,8.912826667,16.23302,0.207845597,0.095773333,-0.534302381,2.387526667,2.029254167,1.833304833,1.651616667,1.028855,-45.13453056,1.84234,2.165433889,1.609003333,-1.461478667,-2.229789583,-1.985876667,4.025985714,-6.255775298,-3.930212381,3.0
Nb2O2Se2Te1,6.979060722,9.130658333,15.750515,0.096993236,-0.121229444,-0.700252381,2.672946111,2.148559167,1.825344333,1.736693333,1.08844,-47.26449056,2.03084,2.281947222,1.591843333,-1.610304667,-2.591636667,-2.176523889,4.054630286,-6.646266952,-4.17585973,3.0
Nb2O3Se1Te1,5.835420889,7.296369444,20.63483,0.090627361,-0.271963333,-2.015878571,3.799378333,3.925711667,2.350878333,2.2073,1.64921,-49.67784833,3.04523,3.424925556,2.384908333,-2.956485333,-4.3702575,-4.413386667,2.86512381,-7.23538131,-3.137087143,3.0
Nb2S1Se1Te3,6.907751556,6.546970278,35.89354,0.287026333,-0.218973333,-0.67601381,1.843505,1.338095833,1.070743167,0.958123333,0.625484444,-37.22837611,1.47545,1.3726225,0.9288925,-1.064922,-1.568279167,-1.387895556,3.596458571,-5.164737738,-3.815431905,3.0
Nb2S1Se2Te2,7.036352278,7.733704444,21.310305,0.241800708,-0.19269,-0.582814286,1.833987222,1.352575833,1.068231333,0.933617333,0.587153333,-38.56797111,1.4709,1.281894444,0.953913333,-1.140606,-1.68448875,-1.391692222,3.891632143,-5.576120893,-4.084322143,3.0
