formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,TDSL
Rh2O2Se3,4.458805611111111,6.125869999999996,19.681135,-1.1304227222222218,-1.5790483333333334,-2.2781314285714296,2.905905000000001,2.01089,1.5879939999999997,1.4183783333333335,1.2234649999999998,-37.5765175,2.507393333333334,1.8641483333333333,1.1908433333333337,-3.815284666666667,-3.535542083333334,-3.2404433333333325,3.0273038095238105,3.0
Rh2O3Se2,3.8931484999999975,5.620260555555551,18.413284999999995,-1.4006165972222218,-1.890845555555555,-3.4909971428571454,3.8651627777777775,2.755639166666666,1.9083773333333345,1.7410616666666667,1.582423333333333,-40.741651111111096,3.673403333333333,2.8822172222222227,1.7139854166666677,-4.902941333333328,-5.389019999999999,-4.926766111111114,2.511411904761905,3.0
Rh2O4Se1,3.830130888888888,5.735901111111109,17.93830999999999,-1.5869878611111108,-2.5343211111111104,-3.878511428571428,4.264775,3.199504166666667,2.0620140000000005,1.7152783333333332,1.733971666666666,-40.83417222222219,4.282763333333333,3.052993333333333,1.8149154166666663,-5.486068666666661,-5.387559999999996,-4.948379999999999,2.3326238095238105,3.0
Rh2O1Te4,5.632061277777777,6.76740877777778,27.31912166666667,-0.7008702638888888,-1.0937505555555551,-1.5307557142857149,2.172115,1.7457158333333336,1.1777197333333331,0.9578316666666666,0.9085611111111108,-29.687615740740725,1.9418500000000003,1.5665905555555557,0.8871404166666663,-2.578054666666668,-2.886872499999999,-2.436329999999998,3.323366190476189,3.0
Rh2O2Te3,5.756259055555557,7.103697499999998,24.528551666666672,-1.0694789861111107,-1.492758888888889,-1.7285695238095231,2.423901111111112,1.947624166666666,1.285948333333333,1.1165983333333331,1.0254416666666666,-32.48206618518518,2.27713,1.6600061111111108,1.0766858333333331,-3.165558,-3.077161666666667,-2.781385555555554,3.3523152380952337,3.0
Rh2O3Te2,4.485752055555557,5.938648999999998,22.424781666666657,-1.3975280972222217,-1.8772561111111108,-2.9387942857142857,3.6203205555555567,2.811405833333333,1.8448303333333336,1.4694866666666664,1.3657183333333334,-37.42498166666665,3.057656666666667,2.6446050000000008,1.7544125000000008,-4.316147333333333,-5.38490583333333,-4.806609444444447,2.3743076190476176,3.0
Rh2O4Te1,4.462627000000001,5.951548888888885,19.014775,-1.6361735555555543,-2.454119444444444,-3.722060000000002,4.193547777777774,2.9975508333333347,2.141238333333333,1.7569483333333331,1.5449983333333337,-39.43406888888887,4.150176666666666,2.8437255555555567,1.9178087500000007,-5.285705999999996,-5.365618749999995,-4.873940555555556,2.4208390476190487,3.0
Rh2S1Se4,4.803245944444442,6.282793166666663,27.36458,-0.6012602916666667,-1.245167222222222,-1.3547495238095244,2.292371111111112,1.560200833333333,1.117034599999999,0.9962550000000004,0.7724433333333333,-32.41598072222222,2.0418466666666664,1.265709444444444,0.9054075,-2.861845333333332,-2.975023333333332,-2.1648861111111093,3.351730761904764,3.0
Rh2S2Se3,4.808832055555554,6.265875722222218,26.763155,-0.6267525555555554,-1.2649450000000002,-1.3681847619047631,2.3254150000000013,1.5963041666666675,1.139108266666666,0.9898683333333336,0.8025599999999996,-34.39798277777778,2.139866666666667,1.2310399999999997,0.9839925,-3.0134253333333327,-2.95052625,-2.189383888888889,3.282391714285714,3.0
Rh2S3Se2,4.834079166666664,5.966595944444442,26.35508500000001,-0.7191263749999999,-1.0282144444444443,-1.4790300000000012,2.579179444444444,1.6554624999999994,1.4006219999999998,1.1044466666666672,0.9177433333333336,-35.83142777777777,2.423773333333333,1.5700005555555554,1.0332441666666667,-3.179361333333331,-3.0586358333333328,-2.546923888888889,3.211695238095238,3.0
Rh2S4Se1,4.7690328333333305,6.095006055555553,25.167510000000007,-0.7819492361111109,-0.9948611111111104,-1.5262495238095246,2.6091222222222217,1.6870299999999991,1.503110666666667,1.2102333333333335,0.9463033333333328,-36.9861638888889,2.431073333333334,1.7143455555555556,1.0282125000000002,-3.2572413333333325,-3.0572370833333338,-2.605694444444445,3.1149990476190474,3.0
Rh2S1Te4,5.640648888888888,6.838117333333335,31.859442833333336,-0.2314371805555556,-0.9528716666666665,-1.2443861904761908,1.9106494444444444,1.3778091666666672,1.010751933333333,0.7611516666666666,0.6935799999999998,-27.945355722222217,1.4613600000000002,1.3235755555555544,0.7988716666666669,-2.060165333333335,-2.579210416666667,-1.946109444444444,3.4076036190476184,3.0
Rh2S2Te3,5.872857999999999,6.7611994444444425,31.59537183333334,-0.4039772638888887,-1.1654494444444443,-1.244804285714286,1.956542222222222,1.4151791666666669,1.001111766666666,0.7659633333333332,0.6712566666666665,-30.61647733333332,1.6064499999999995,1.390503333333333,0.8245208333333336,-2.2275533333333355,-2.562344791666665,-1.9643055555555529,3.359522666666665,3.0
Rh2S3Te2,5.010578444444441,6.5058048888888855,29.69054333333333,-0.6252596944444445,-1.333310555555555,-1.4489304761904769,2.3360744444444443,1.7221116666666665,1.177630766666666,0.8825749999999997,0.797592777777778,-32.82092788888888,2.0065166666666663,1.641155,0.9702666666666668,-2.639276,-2.761516249999998,-2.436139999999999,3.030712857142857,3.0
Rh2S4Te1,4.842723388888887,6.258208611111108,26.65731500000002,-0.7252896388888886,-1.2347327777777777,-1.4981438095238104,2.536202222222223,1.86044625,1.3407819999999997,0.99315,0.897225,-34.682550000000006,2.2719266666666664,1.776258333333334,0.98517,-3.0899073333333327,-3.0354779166666663,-2.6142316666666656,2.997001428571431,3.0
Rh2Se1Te4,5.678863444444444,7.118660055555558,33.414447833333334,-0.1624145416666666,-0.857457222222222,-1.2427009523809531,2.1636161111111134,1.3099116666666677,0.9868511999999996,0.737015,0.6641833333333332,-26.486616444444447,1.6700299999999997,1.290849444444444,0.8035691666666669,-1.925373333333336,-2.6498458333333343,-1.978125,3.444210761904763,3.0
Rh2Se2Te3,5.689839999999999,6.919319999999999,32.85270083333334,-0.2300990277777778,-0.9895766666666668,-1.2410390476190487,2.141721666666669,1.3930516666666668,0.989388866666666,0.7686616666666666,0.6304266666666666,-27.240826833333344,1.637839999999999,1.3758833333333331,0.8060529166666669,-1.990771333333336,-2.587413958333334,-2.053729444444444,3.376496952380949,3.0
Rh2Se3Te2,5.141332222222221,6.548462333333333,33.09286833333334,-0.3503705416666663,-1.1989305555555554,-1.3584471428571434,2.2089344444444463,1.5087583333333323,1.0588115333333332,0.8233116666666664,0.694661666666667,-27.8765592777778,1.6430199999999997,1.3647027777777776,0.7807233333333334,-2.2429706666666687,-2.6595608333333325,-2.1919461111111107,3.1621675238095244,3.0
Rh2Se4Te1,5.081796611111106,6.57576511111111,32.332015000000006,-0.4309762916666665,-1.188539444444444,-1.35098,2.211086111111112,1.4935791666666662,1.0807621999999992,0.88196,0.7114916666666667,-28.90138916666666,1.6974799999999994,1.4064577777777776,0.7984308333333335,-2.383632666666668,-2.730143333333333,-2.2062327777777777,3.154335142857144,3.0
Ir2O1S4,4.608181888888887,6.88860533333333,21.27981,-1.3329276805555552,-1.5755194444444445,-2.0244995238095256,3.000129999999998,2.1958708333333345,1.498205666666666,1.623403333333333,1.0742499999999997,-44.10908777777779,2.853313333333334,1.8657377777777773,1.2822266666666666,-3.35418733333333,-3.145218333333331,-3.2298927777777764,3.064118809523805,3.0
Ir2O2S3,4.432600999999997,6.920830444444441,21.858905,-1.4231458333333322,-1.9010827777777777,-2.2592476190476187,3.158585555555556,2.2221675000000003,1.567711666666666,1.6342366666666666,1.1342249999999996,-45.115349444444426,3.0500066666666665,2.0094200000000004,1.3842950000000005,-3.769970666666664,-3.328856249999999,-3.554843888888886,3.083734047619042,2.0
Ir2O3S2,3.976045444444443,6.431100666666665,19.629306666666665,-1.484427499999999,-2.6564961111111107,-3.609097142857143,3.657678333333333,2.9759450000000003,1.8396523333333328,1.6904783333333335,1.2631366666666664,-46.16052888888889,3.548823333333333,3.244668888888888,1.7838941666666668,-4.706437999999999,-5.665783749999996,-5.0201838888888926,2.824102857142855,2.0
Ir2O4S1,4.167618222222222,6.499013444444443,19.107118333333325,-1.5842683472222203,-2.7977994444444443,-3.663841428571428,4.135252777777773,3.4034708333333343,1.936793,1.7608716666666668,1.459746666666666,-46.61176166666666,4.024686666666665,3.3177494444444435,1.9521491666666664,-5.028429333333334,-5.873860416666664,-4.946949444444447,2.77455761904762,2.0
Ir2O1Se4,4.583019555555555,6.873856777777775,23.40747,-1.142951847222222,-1.533325,-1.6563299999999996,2.4936772222222223,1.816921666666667,1.1883993333333331,1.1890616666666671,0.8974727777777777,-38.16823425925926,2.1711466666666666,1.5718233333333331,0.9983112499999997,-2.656928,-2.76327875,-2.614143888888888,3.0960854761904733,3.0
Ir2O2Se3,4.538938444444443,6.798231555555554,21.268239999999995,-1.357616791666666,-1.824108333333333,-2.008258571428572,2.8303811111111106,1.9059583333333336,1.362935333333333,1.4595966666666669,0.9298766666666668,-40.47385333333333,2.4478866666666663,1.692574444444445,1.2185516666666667,-3.2295553333333333,-3.108219583333332,-3.038768888888888,3.1031340476190428,3.0
Ir2O3Se2,3.912510333333331,6.522015111111109,20.929075,-1.4954310694444437,-2.454312222222222,-3.338286666666664,3.488049444444445,2.871461666666668,1.802089666666666,1.720706666666667,1.2293699999999987,-44.19596055555557,3.395633333333334,3.00142111111111,1.8086083333333345,-4.222279999999999,-5.563791666666663,-4.982291666666667,2.773960476190476,2.0
Ir2O4Se1,4.1860898888888896,6.59954733333333,18.31951166666667,-1.5971990277777763,-2.727430555555556,-3.677326190476191,3.95838833333333,3.402506666666668,1.996213,1.7455183333333335,1.404091666666666,-45.57924111111111,4.025356666666666,3.294262222222221,1.931299166666666,-4.820674,-5.6535587499999975,-4.993636111111112,2.802443333333333,2.0
Ir2O1Te4,5.319346611111111,7.102874166666664,26.741291666666665,-0.8744320555555553,-1.278978333333333,-1.3628050000000005,2.221191111111112,1.4225816666666669,1.145634733333333,1.04286,0.7648594444444442,-34.38157209259259,1.9986900000000003,1.4056861111111107,0.8886524999999998,-1.8313660000000005,-2.2685858333333337,-2.0578811111111124,3.3741445714285665,3.0
Ir2O2Te3,5.648975722222221,7.170917444444442,25.389716666666665,-1.3213591944444445,-1.7147411111111108,-1.5747309523809518,2.2981300000000005,1.638449166666667,1.2570457333333334,1.1356799999999996,0.7853049999999997,-37.059651666666646,1.99638,1.510119444444444,1.082757083333333,-2.3668520000000006,-2.6207033333333327,-2.322732777777776,3.375675999999997,3.0
Ir2O3Te2,4.572408333333336,6.347595888888887,25.696125,-1.5548839722222212,-1.8946505555555555,-2.6837252380952354,3.291573888888889,2.8920833333333342,1.7670086666666656,1.765285,1.1103666666666665,-40.704227222222215,3.1268700000000003,2.780018333333333,1.991749166666668,-3.525566000000001,-5.361587499999997,-4.78147,2.622346666666665,3.0
Ir2O4Te1,4.892215333333334,6.624936333333329,19.97053,-1.6486692222222208,-2.514890555555555,-3.479664761904763,3.909286111111109,3.2028150000000006,1.9734033333333325,1.8598983333333337,1.2958233333333329,-43.71601888888889,4.001076666666666,2.92150111111111,2.0063216666666666,-4.601998000000002,-5.589806249999994,-4.893791111111109,2.670039523809524,3.0
Ir2S1Se4,4.588112166666666,7.27072633333333,27.76752,-0.6946320972222224,-1.0891433333333331,-1.1811676190476186,2.3328661111111115,1.512954166666667,1.116243833333333,1.0070183333333331,0.7405816666666667,-35.0385072222222,1.973816666666666,1.4299833333333338,0.8265041666666667,-2.300433999999998,-2.3622295833333324,-1.8605311111111087,3.4552909523809534,3.0
Ir2S2Se3,4.63899672222222,7.12388233333333,26.965470000000003,-0.7635774722222218,-1.1060733333333332,-1.23644619047619,2.370341111111112,1.557715833333334,1.1208151666666666,1.074825,0.7542061111111111,-36.08170888888888,2.0618566666666664,1.4342261111111116,0.8695608333333333,-2.396621999999998,-2.4203120833333327,-1.9283344444444424,3.4342990476190485,3.0
Ir2S3Se2,4.721625166666665,6.955914666666661,27.234290000000005,-0.8497103194444438,-1.1118416666666664,-1.3560714285714288,2.553612222222224,1.6836599999999993,1.2442605000000002,1.1492653333333334,0.8287099999999997,-38.15065055555555,2.321123333333334,1.57527,1.053413333333333,-2.623419999999999,-2.435975833333334,-2.148954444444443,3.3473419047619037,3.0
Ir2S4Se1,4.744835722222221,6.84454244444444,27.67971000000001,-0.9303557777777772,-1.189598333333333,-1.4205685714285718,2.5937322222222243,1.7152416666666657,1.329032666666667,1.1599970000000004,0.8465699999999999,-39.29904333333333,2.4181833333333334,1.6249872222222224,1.1074974999999998,-2.7474900000000018,-2.4637125,-2.126182777777777,3.3466752380952363,2.0
Ir2S1Te4,4.9788956666666655,7.046028777777777,31.17392333333334,-0.3788966666666665,-0.6216944444444447,-1.049505476190476,2.0416011111111123,1.1318100000000004,0.9883960000000002,0.7023100000000001,0.6794733333333333,-31.66647972222223,1.42695,1.2248788888888884,0.7547041666666665,-1.4725133333333336,-2.1469004166666683,-1.640434444444444,3.452119333333333,3.0
Ir2S2Te3,5.204829999999999,6.87147622222222,30.485964333333328,-0.6068404166666668,-1.0652588888888888,-1.0331783333333335,2.121018888888891,1.2023,0.9878708333333333,0.7783500000000001,0.6644599999999999,-33.089145888888886,1.5096300000000002,1.2109305555555556,0.8336308333333333,-1.6153860000000015,-2.118582916666669,-1.6186083333333334,3.398234285714286,3.0
Ir2S3Te2,4.884229222222219,6.704225888888887,29.900500000000008,-0.7343773055555556,-1.156332222222222,-1.3073016666666668,2.428421111111113,1.555739166666667,1.0786248333333333,1.0019683333333331,0.8046811111111115,-34.99899444444442,1.9918866666666668,1.6064038888888892,1.0413725000000005,-2.1225880000000004,-2.440655833333332,-2.176309999999999,3.145533238095237,3.0
Ir2S4Te1,4.8112646666666645,6.621241333333332,28.08043000000001,-0.8888116111111108,-1.220616666666667,-1.3745369047619052,2.509335555555557,1.8220491666666667,1.2559281666666673,1.0631416666666669,0.8548799999999998,-37.57948888888888,2.323733333333333,1.7766811111111118,1.1526366666666668,-2.492694,-2.485899583333333,-2.2513388888888883,3.1522341904761872,3.0
Ir2Se1Te4,5.0653795555555545,7.137843777777776,31.35728833333333,-0.2411677222222222,-0.6955100000000001,-1.0987821428571434,1.9268700000000003,1.088025,0.9943202666666668,0.73464,0.6293266666666663,-31.267546222222222,1.4983000000000002,1.1576969444444438,0.7988641666666665,-1.3397480000000004,-2.2977566666666687,-1.701022777777778,3.437496,3.0
Ir2Se2Te3,5.159095777777777,6.954906444444442,30.92305833333333,-0.3115438472222223,-0.7668872222222224,-1.1472445238095246,2.026501666666668,1.1379641666666669,0.9590802666666666,0.7493166666666666,0.6238133333333331,-31.42956883333334,1.4971900000000002,1.1603561111111107,0.7900508333333331,-1.4267000000000003,-2.2400387500000023,-1.7403944444444437,3.434363333333335,3.0
Ir2Se3Te2,4.729410555555554,6.61697122222222,30.810845000000008,-0.4258356944444443,-1.1265199999999995,-1.1859545238095237,2.193022222222223,1.3263616666666669,1.0549239333333336,0.8286183333333333,0.71031,-31.837200555555548,1.5906699999999996,1.2501211111111117,0.7681850000000001,-1.7396820000000006,-2.353495000000001,-1.9144950000000005,3.265552380952384,3.0
Ir2Se4Te1,4.591351833333331,6.925130222222218,30.449545,-0.5196532777777777,-1.1198333333333332,-1.182614999999999,2.241007777777779,1.384221666666667,1.0956989333333331,0.8442383333333333,0.7444416666666666,-32.37878111111111,1.772356666666666,1.3664233333333342,0.8191075000000001,-1.90613,-2.428695416666666,-1.928639444444444,3.308900476190478,3.0
Au2O1S4,5.782380555555557,7.127912777777776,29.305692500000017,-1.610877847222222,-2.910491666666668,-2.9938628571428576,3.626851111111113,2.43645,1.822322666666668,1.860725,1.217934999999999,-26.43230933333332,3.34548,2.3310633333333324,2.083662166666666,-4.536548666666665,-4.469580416666666,-3.8914927777777817,2.588161428571426,1.0
Au2O2S3,5.635522222222224,7.098518333333332,26.128977500000016,-1.6657513055555553,-3.3614166666666665,-3.189932857142854,3.846049444444445,2.488073333333333,1.9443116666666675,1.8531408333333328,1.2990866666666665,-26.71773411111112,4.020786666666667,2.313546111111111,2.0868005,-4.683047999999996,-4.739107083333334,-4.024594444444445,2.548318809523808,1.0
Au2O3S2,4.808358333333332,6.529333055555554,23.31748166666668,-1.683450305555555,-3.6537133333333327,-3.789916666666664,4.681038888888887,3.3981866666666662,2.256768833333333,2.126430833333333,1.4383133333333329,-27.84264466666668,5.038053333333332,3.3317716666666675,2.408775,-6.266274666666662,-6.263584166666671,-5.214296666666665,1.9243904761904744,1.0
Au2O4S1,4.4166116666666655,6.536548611111111,21.937016666666658,-1.7800090416666656,-3.7528,-3.9345323809523776,5.0985399999999945,3.7528975,2.4421566666666674,2.2805641666666663,1.5189783333333329,-28.25252759259259,5.286986666666666,3.396331666666667,2.604220833333333,-6.621141333333328,-6.700290416666669,-5.312092777777776,1.9044630952380943,1.0
Au2O1Se4,5.826618611111115,7.779244166666666,30.0982275,-1.3728181249999991,-2.9153400000000005,-2.783913809523809,3.123316111111114,2.079346666666668,1.4627950000000007,1.4672916666666662,1.0895266666666663,-21.32975777777777,2.575713333333334,1.8407316666666675,1.523288833333334,-4.1738693333333305,-4.169851666666668,-3.458213333333331,2.7980976190476183,3.0
Au2O2Se3,5.5888966666666695,7.219084166666665,28.0700375,-1.500315847222221,-3.259405000000001,-3.0895595238095224,3.6051088888888914,2.117985833333334,1.7841906666666676,1.7574066666666663,1.1586066666666663,-22.98357,3.1763866666666667,2.104154444444444,1.8281700833333328,-4.517837333333332,-4.396445416666668,-3.72044111111111,2.7505799999999976,3.0
