formula,gap,2Dpfx,2Dpfy,CBM_GW,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,CBM_HSE06,Eng
Fe2O2S1Se1Te3,1.2577914285714284,4.793226944444444,8.046221111111116,-0.607203611111111,-2.1831071428571414,2.9253294444444458,2.225068333333333,1.3885189999999994,1.1465866666666669,1.1036888888888896,2.59546,2.094492777777777,1.4748320833333333,-3.2878340000000006,-3.829700416666667,-3.537879444444444,3.031828095238096,-1.206471884275303,-47.49824186885476
Fe2O2S1Se2Te2,1.224846190476191,5.06836611111111,7.833252222222224,-0.6783161111111115,-2.3041614285714287,2.974271111111112,2.3175283333333327,1.5754589999999993,1.3024700000000005,1.117511666666667,2.44347,2.313648333333333,1.5943587499999992,-3.4460520000000034,-4.136948333333337,-4.082113333333336,2.774842380952382,-1.333409822753187,-50.264669362727844
Fe2O2S1Se3Te1,1.5136833333333344,4.177090555555554,7.353536111111111,-0.6557783611111112,-2.4522723809523828,3.182825,2.809689166666666,1.633574333333332,1.4346883333333336,1.1525872222222229,2.740803333333333,2.516780000000001,1.6531579166666668,-3.650565333333333,-4.243121249999999,-4.103453333333333,2.6063280952380934,-1.4294817819968175,-48.891462508335316
Fe2O2S2Se1Te2,1.2960890476190483,5.052932777777775,7.743928888888889,-0.7062278888888893,-2.3001285714285724,3.000459444444444,2.3959658333333325,1.598951666666666,1.3920900000000005,1.1204950000000005,2.5032300000000003,2.477168888888889,1.6134495833333329,-3.517251333333335,-4.195355833333337,-4.145111111111114,2.770426666666668,-1.1141861546024754,-49.62713766754434
Fe2O2S2Se2Te1,1.4405309523809526,4.962612777777777,7.603335555555553,-0.6955629027777783,-2.3018628571428588,3.0269261111111097,2.6039425,1.674356999999999,1.6304100000000006,1.1423083333333337,2.58121,2.665030555555556,1.579868333333333,-3.6177266666666665,-4.275223333333333,-4.211912222222227,2.774042857142856,-1.4322050898103698,-50.433155022243106
Fe2O2S3Se1Te1,1.7824661904761905,4.332783333333331,6.936102777777776,-0.7170905277777776,-2.458853333333335,3.303161666666665,3.0153124999999994,1.805083999999999,1.802425,1.2455816666666668,3.2589400000000013,3.018206111111112,1.9428733333333328,-3.758314666666666,-4.506114999999998,-4.426485555555556,2.4763323809523805,-1.5070159993583847,-48.846815363998886
Fe2O3S1Se1Te2,1.9105595238095243,3.841710555555555,6.3134855555555545,-0.8227640138888885,-2.60596380952381,4.120360555555555,3.1740108333333343,1.9906384999999995,1.9614000000000005,1.3816483333333327,3.6232833333333327,3.5963238888888887,2.043377499999999,-4.750982666666666,-5.6781775,-4.530552222222215,2.114607142857143,-0.9436006254530463,-53.28842009271685
Fe2O3S1Se2Te1,1.9948119047619053,3.8164166666666657,5.988327222222223,-0.7922169722222221,-2.7694947619047614,4.100474444444446,3.3994925000000005,2.0826368333333334,2.0852100000000005,1.3883066666666666,3.78125,3.851319444444442,2.302465,-4.859289999999998,-5.824649583333336,-4.707069444444443,2.120157142857144,-1.2191796001153965,-53.78938234887042
Fe2O3S2Se1Te1,2.0997180952380954,3.776201666666666,6.029400555555554,-0.8416559305555551,-2.745192380952381,4.090813333333334,3.528884166666668,2.1980745,2.163250000000001,1.4427849999999998,3.790010000000001,3.962908333333333,2.324801666666666,-4.85791733333333,-5.890610833333335,-4.780246111111111,2.1196714285714293,-1.352180363704775,-53.654859365732335
Fe2O4S1Se1Te1,2.095684285714285,3.420433333333334,6.2366438888888895,-1.1752610972222222,-3.1616861904761886,4.209544999999999,3.7131541666666656,2.2762305,2.4707350000000003,1.5001416666666665,3.873893333333334,4.055206666666666,2.2942116666666648,-5.167619999999998,-5.982920416666665,-4.804658333333332,2.076760476190476,-1.5566653825591503,-55.97342383409989
Ru2O1S1Se1Te4,0.902410476190476,4.217889166666667,8.368553888888886,-0.2571709027777778,-1.8971766666666663,2.158341666666668,1.768428333333334,1.0690791666666666,1.0578600000000002,0.7526233333333333,1.980340000000001,1.5799866666666664,0.9736099999999996,-1.916698,-2.73127625,-2.479638888888889,3.131961428571432,-1.3439379707474828,-47.23426012546261
Ru2O1S1Se2Te3,0.9407785714285712,4.006047500000001,8.434163333333332,-0.2984279444444445,-1.9193033333333336,2.2181616666666684,1.7680483333333328,1.076983,1.048025,0.7293294444444446,2.0154700000000005,1.559753333333333,0.9359824999999996,-2.078831999999999,-2.7668925,-2.5671038888888886,3.1439000000000035,-1.5810528558823265,-47.962945917450966
Ru2O1S1Se3Te2,0.948529047619048,3.962915000000001,8.155109999999999,-0.3443595694444444,-2.129878571428572,2.320728333333335,1.9262875000000008,1.133225,1.0888550000000004,0.8475622222222224,2.0518366666666665,1.6136872222222218,0.9919099999999996,-2.350633999999998,-3.082247083333335,-2.9858727777777787,2.7523304761904708,-1.693234085213202,-48.96431035328234
Ru2O1S1Se4Te1,0.9864247619047626,3.984226111111112,8.162175000000001,-0.3991395972222223,-2.1376995238095247,2.409238333333334,2.005995000000001,1.2007333333333334,1.0498500000000002,0.8783338888888894,2.143156666666667,1.555683888888889,1.0707874999999998,-2.4753719999999984,-3.195972916666668,-3.104318333333333,2.8066814285714234,-2.0663658802194096,-49.42611384635829
Ru2O1S2Se1Te3,0.9407723809523804,4.09608361111111,8.231628333333335,-0.3889884583333333,-1.9365147619047616,2.27336166666667,1.7389400000000002,1.1073489999999997,1.0426550000000003,0.7369405555555556,2.0255500000000004,1.610525555555555,0.9551499999999996,-2.2090939999999977,-2.874497916666667,-2.6642011111111104,3.15459142857143,-1.6108219253536256,-47.58279249292869
Ru2O1S2Se2Te2,0.932533333333333,4.378027499999997,8.448749999999999,-0.3937495,-2.159011428571429,2.339546666666669,1.6801799999999998,1.2053875000000005,1.1655500000000003,0.7543966666666667,2.1145400000000003,1.5869749999999996,1.103073333333333,-2.4043119999999987,-3.1116637500000013,-2.905780000000002,3.239916666666667,-2.08799146927415,-51.13672777334375
Ru2O1S2Se3Te1,1.029196190476191,3.839394444444445,8.145496666666663,-0.438768138888889,-2.175239523809526,2.458273333333333,2.0103358333333343,1.2545113333333338,1.1518950000000003,0.911745555555556,2.1664866666666667,1.6737055555555556,1.092145833333333,-2.6181,-3.2624683333333326,-3.1477449999999987,2.844227142857138,-1.9742648971404964,-49.06236775415887
Ru2O1S3Se1Te2,1.083949047619048,4.036255555555557,7.738256111111106,-0.5151432500000002,-2.2053328571428565,2.5819227777777773,2.121051666666668,1.3372493333333335,1.1461983333333334,1.006214444444444,2.572786666666667,1.8773644444444444,1.0966099999999996,-2.641630666666667,-3.3647104166666653,-3.465358888888887,2.6832880952380926,-2.137041011390207,-49.03157687123131
Ru2O1S3Se2Te1,1.1621680952380955,3.878848888888891,7.562726666666661,-0.5306667916666665,-2.237348571428573,2.646179444444442,2.2145591666666675,1.388040333333333,1.1872183333333333,1.0458855555555555,2.7022666666666675,1.8515327777777777,1.2115533333333333,-2.8165813333333336,-3.45627,-3.6053061111111098,2.754285714285711,-2.051284964144332,-49.289770810730765
Ru2O1S4Se1Te1,1.2071285714285718,3.886987222222224,7.625933333333326,-0.5639886388888887,-2.21534380952381,2.691287777777775,2.272591666666668,1.4632890000000005,1.1717433333333331,1.0757227777777782,2.6736966666666664,1.995006111111112,1.3209158333333333,-2.9569093333333347,-3.5338674999999995,-3.730236666666668,2.753875714285712,-2.0601257720570114,-48.77480854777673
Ru2O2S1Se1Te3,1.0049047619047615,4.09868777777778,8.063121111111112,-0.5304295277777777,-2.1418271428571427,2.409755000000001,1.8687183333333328,1.1959556666666666,1.1047750000000005,0.8328866666666669,2.0615300000000003,1.6608022222222218,1.1182625,-2.4526859999999995,-3.1875966666666664,-2.931994444444442,3.0463157142857127,-1.6854586140265186,-50.26797694190181
Ru2O2S1Se2Te2,1.055269523809523,4.440969166666665,8.197631111111109,-0.6317366388888886,-2.2415157142857134,2.467549999999997,1.828365,1.455029,1.293586666666667,0.8160299999999999,2.17693,1.6671149999999988,1.4368525000000003,-2.682722000000001,-3.26685125,-3.2414827777777773,3.117470476190474,-1.8111858074922549,-51.801284195196516
Ru2O2S1Se3Te1,1.1005733333333343,3.747584444444445,7.908196666666663,-0.5654186111111108,-2.266701428571429,2.629341111111109,2.196865000000001,1.3484526666666674,1.3706716666666667,0.9846222222222226,2.227786666666667,1.7831583333333336,1.3200025000000002,-2.885132,-3.711515416666666,-3.607500000000001,2.8137771428571394,-2.050337574251539,-51.6082496719715
Ru2O2S2Se1Te2,1.1092114285714276,4.516225833333332,8.51251111111111,-0.6437324166666663,-2.2606014285714275,2.559428333333331,1.824405,1.475699,1.290146666666667,0.8148266666666667,2.12355,1.8059566666666664,1.4887600000000003,-2.7567520000000005,-3.3019800000000004,-3.3195522222222213,3.1567004761904744,-1.865766184762916,-51.5521034261637
Ru2O2S2Se2Te1,1.1925295238095228,4.271381666666665,8.15883944444444,-0.6462537638888886,-2.178729523809523,2.5953733333333315,1.9929716666666664,1.5134999999999996,1.304,0.8736666666666667,2.07982,1.8353516666666656,1.5598708333333338,-2.855418000000001,-3.5007425,-3.509244444444443,3.24093238095238,-2.041808052781429,-52.16750872220638
Ru2O2S3Se1Te1,1.3404052380952385,3.762730555555558,7.594806666666659,-0.6565302222222219,-2.431843809523809,2.8253688888888857,2.3651566666666675,1.5037493333333338,1.3480183333333335,1.1205211111111115,2.711046666666668,2.07819,1.3792350000000002,-3.125779333333333,-3.8796449999999982,-4.182412222222223,2.723472857142854,-2.0191041080906844,-52.136990316263834
Ru2O3S1Se1Te2,1.4235533333333323,3.907253333333335,7.119613333333332,-0.7772183194444442,-2.690941428571428,3.3729699999999974,2.900895,1.780162000000001,1.293691666666667,1.3075933333333336,3.256393333333333,2.7198327777777784,1.75395,-3.646513999999999,-5.262516666666665,-4.514082222222222,2.231782857142855,-1.60757600160302,-56.93610425501244
Ru2O3S1Se2Te1,1.5504695238095223,3.706398888888888,7.0441983333333305,-0.7888569722222221,-2.8153995238095244,3.5215611111111094,2.915746666666666,1.8764326666666675,1.3932233333333337,1.3460200000000002,3.3952500000000003,2.769197222222222,1.8318141666666663,-3.752430666666666,-5.403082499999998,-4.654920555555555,2.27313380952381,-1.7117138597279404,-57.67332762224355
Ru2O3S2Se1Te1,1.6020171428571413,3.48542111111111,7.023479444444442,-0.8179029722222221,-2.878002380952382,3.5335638888888874,2.8726033333333323,1.8589030000000004,1.5437566666666669,1.344736666666667,3.36682,2.7442416666666665,1.863746666666667,-3.866234666666666,-5.470521666666664,-4.6601605555555565,2.26452142857143,-1.7117014128181045,-57.68917163210007
Ru2O4S1Se1Te1,1.6158357142857134,3.3772011111111104,6.856998888888887,-1.0047275972222225,-3.0865119047619074,3.493915555555553,3.1725566666666665,1.9360350000000008,1.568195,1.350628333333334,3.48107,2.8071683333333333,1.8488366666666665,-4.056653999999998,-5.372547916666666,-4.667053333333333,2.1561514285714307,-2.579155975881297,-60.17355967988985
Os2O1S1Se1Te4,0.8945111904761894,4.56055722222222,8.780894444444446,-0.1882007083333334,-1.6131904761904765,2.066653333333333,1.5189641666666664,1.1078076666666663,0.83587,0.6904,1.9494800000000003,1.552899999999999,1.1023275,-1.4882400000000016,-2.23441125,-2.1106505555555555,3.290149047619047,-0.8653285542055382,-50.73208605896586
Os2O1S1Se2Te3,0.9298364285714282,4.423898333333333,8.535254444444444,-0.1784198750000001,-1.729583333333334,2.164370000000001,1.5100874999999996,1.1401873333333334,0.9711200000000004,0.6767061111111112,1.9571100000000003,1.5436744444444432,1.208520833333333,-1.5979920000000016,-2.28334375,-2.2197988888888887,3.277634761904761,-0.9868895364510852,-51.62985134725673
Os2O1S1Se3Te2,0.9643307142857144,4.517077222222223,8.621818333333334,-0.2095454722222223,-1.841700476190476,2.259238333333335,1.677525,1.2333063333333332,1.0220850000000004,0.8381266666666672,2.134316666666667,1.737517222222222,1.2510999999999997,-1.8177800000000008,-2.6824108333333334,-2.7441961111111097,2.9821166666666614,-0.9953289411402728,-52.62978816678198
Os2O1S1Se4Te1,1.042638333333334,4.465213333333336,8.388805000000001,-0.2664926250000001,-1.8624542857142847,2.375221666666667,1.645215000000001,1.2658330000000002,1.0329550000000003,0.8616966666666671,2.2125166666666662,1.693180555555555,1.3773425,-1.9242440000000005,-2.8621325,-2.872818333333332,2.986169999999996,-1.042566486879409,-53.013332376282136
Os2O1S2Se1Te3,0.949920714285714,4.4254066666666665,8.502151111111107,-0.2438223749999999,-1.7560709523809526,2.1769250000000016,1.5698824999999994,1.164680333333333,1.0147400000000004,0.6884438888888889,2.0059100000000005,1.542669444444443,1.201548333333333,-1.6431680000000015,-2.3473175000000004,-2.2240727777777765,3.26028476190476,-0.9841580527933133,-51.45290624887755
Os2O1S2Se2Te2,0.976469619047619,4.517786666666666,9.165783333333328,-0.2718321250000001,-1.826994761904761,2.275456666666668,1.3532750000000002,1.20741,1.116936666666667,0.7462022222222223,2.05438,1.6135555555555543,1.2203849999999998,-1.7788586666666684,-2.4282689583333323,-2.361304999999999,3.731790857142859,-1.1002058645368296,-54.777675620052634
Os2O1S2Se3Te1,1.06687880952381,4.474566666666669,8.429205000000003,-0.2880015694444445,-1.900145238095237,2.42165,1.654075000000001,1.325912666666666,1.1165150000000004,0.8657833333333336,2.2803166666666663,1.7270472222222215,1.3594625000000002,-2.051848000000001,-2.872935833333334,-2.8842044444444426,2.9963642857142805,-1.1013861678313628,-52.84220493953795
Os2O1S3Se1Te2,1.222879761904761,4.600700555555557,8.387018333333332,-0.3085410694444446,-1.8913599999999984,2.506126666666667,1.7771783333333335,1.3751719999999998,1.17209,0.961487222222222,2.516416666666667,1.976903333333332,1.3891133333333334,-2.1254606666666667,-2.7699641666666674,-3.252815555555554,2.8988057142857104,-0.9825698885303168,-53.013145799940645
Os2O1S3Se2Te1,1.253457857142857,4.421957222222223,8.590538333333333,-0.3387775277777778,-1.9761480952380936,2.5915916666666656,1.8631758333333348,1.4748743333333332,1.20864,0.973181666666666,2.492226666666668,1.992749999999999,1.5293875,-2.371783333333333,-2.931958333333335,-3.39543222222222,2.8904385714285667,-1.0728719117333383,-53.24345514119373
Os2O1S4Se1Te1,1.298845,4.302943333333336,8.537351666666666,-0.4194390694444443,-2.049047142857141,2.6256666666666657,2.017730833333334,1.4983970000000002,1.2603566666666666,0.9942983333333328,2.6617,2.0306016666666657,1.563448333333333,-2.4258553333333337,-3.0714658333333347,-3.533813888888887,2.903052857142852,-1.0400648147779257,-52.941799471318035
Os2O2S1Se1Te3,1.0255726190476189,4.624094444444444,8.529646666666665,-0.3335511666666665,-1.9154071428571424,2.335163333333333,1.6068816666666663,1.2397643333333337,1.0805783333333332,0.7478999999999998,2.01533,1.5760733333333323,1.3475949999999997,-1.7925020000000016,-2.4802285416666674,-2.614409999999999,3.183893333333332,-1.1098381398606003,-53.966539639070064
Os2O2S1Se2Te2,1.2003541428571425,4.815764722222221,9.00288333333333,-0.3655866249999998,-2.0123571428571423,2.437348333333332,1.501679166666667,1.5020470000000008,1.4642800000000005,0.7724705555555551,2.14488,1.6693083333333327,1.4696375000000006,-2.036426666666668,-2.5350481250000003,-2.838853333333333,3.7022156190476223,-1.0058315305914498,-55.41879950715247
Os2O2S1Se3Te1,1.2131002380952378,4.430249444444446,8.441101666666667,-0.4168905277777777,-2.111771428571429,2.567936666666665,1.917509166666668,1.4344966666666663,1.2668933333333334,0.8874144444444444,2.3991866666666666,1.829585,1.6045275000000003,-2.291320000000001,-3.2026508333333323,-3.4620583333333306,2.994242380952376,-1.0097804483139312,-55.767147573321026
Os2O2S2Se1Te2,1.2393598571428563,4.873427499999998,9.05855333333333,-0.4169953472222221,-2.0369023809523807,2.490001666666665,1.499609166666667,1.4854370000000003,1.4432700000000005,0.772317222222222,2.08746,1.7464599999999992,1.5311900000000005,-2.140290666666668,-2.668653125,-2.989851666666667,3.74206466666667,-0.9941205021601446,-55.49767259981686
Os2O2S2Se2Te1,1.334177380952381,4.837481388888888,8.862627999999997,-0.4485536388888887,-1.965324761904761,2.5201749999999974,1.633921666666667,1.5815880000000004,1.5831583333333343,0.8210627777777776,2.22963,1.7965561111111112,1.5865508333333338,-2.2931186666666687,-2.991471250000002,-3.182871666666666,3.8209432380952415,-1.0806790777287238,-55.99152002550359
Os2O2S3Se1Te1,1.392291666666667,4.279729444444445,8.659588333333334,-0.434592361111111,-2.2628871428571427,2.8288905555555544,2.240625000000001,1.568634333333334,1.4517166666666668,1.0303138888888883,2.8689700000000005,2.0617961111111107,1.6797741666666663,-2.648089333333333,-3.453002083333333,-4.046469444444442,2.84586952380952,-1.099317861682627,-56.400513782500425
Os2O3S1Se1Te2,1.6248288095238077,4.361871111111111,8.154376666666668,-0.5629640555555554,-2.3077776190476174,3.2797694444444416,2.803099166666667,1.880048000000001,1.686938333333334,1.1574916666666657,3.2019866666666665,2.7514711111111083,2.0379941666666666,-2.8717753333333325,-5.313463749999999,-4.552873333333332,2.625580952380949,-0.9063636968366824,-60.852394563347886
Os2O3S1Se2Te1,1.7202059523809503,3.9393133333333337,8.293606666666667,-0.6412783888888886,-2.642830952380951,3.3914816666666647,2.889857500000001,1.936255000000001,1.6329383333333336,1.2097916666666657,3.298163333333333,2.810447777777776,2.1549725,-3.154109999999996,-5.630118749999999,-4.819966666666664,2.6625323809523787,-0.9998117476575644,-61.686931400896356
Os2O3S2Se1Te1,1.7546002380952368,3.869211666666668,8.283656666666667,-0.6920085972222221,-2.8598490476190475,3.3906061111111097,2.8308466666666674,2.0101500000000003,1.6745100000000006,1.201489999999999,3.282173333333333,2.9084394444444426,2.1392125,-3.2476266666666627,-5.731117083333333,-4.94509722222222,2.685748095238094,-1.108266854018157,-61.843335074975045
Os2O4S1Se1Te1,1.822369047619048,3.5114105555555564,8.368106666666666,-0.9712283055555564,-3.058622380952384,3.424663888888888,3.1204,2.0988216666666664,1.9251483333333337,1.2448883333333325,3.3735533333333336,3.1850761111111106,2.150583333333333,-3.586223333333329,-5.747808749999998,-5.014613333333331,2.5752366666666657,-2.0979490944475483,-64.4585810087447
Mn2O1S1Se1Te4,1.1860657142857145,4.877089999999999,7.515958333333333,-0.4513375694444441,-1.8728195238095249,3.023497222222222,1.9801433333333336,1.4214166666666672,1.1974299999999996,0.8671366666666668,2.67749,1.6871749999999992,1.3995358333333328,-3.010849333333334,-3.031762916666667,-2.851055,3.230122857142858,-0.949989256504695,-51.476612533740735
Mn2O1S1Se2Te3,1.2486814285714285,4.785086666666666,7.655181666666669,-0.4623278611111111,-1.923261904761906,3.1292833333333334,2.0374966666666667,1.4836330000000009,1.1975049999999998,0.9050377777777776,2.78049,1.7847866666666663,1.4231116666666666,-3.1121766666666666,-3.152816666666668,-2.9533755555555565,3.2036585714285724,-0.8966489949040246,-52.06285875811437
Mn2O1S1Se3Te2,1.4685566666666665,4.518305277777775,7.465201666666662,-0.4552998194444442,-2.190394285714285,3.437315555555556,2.413059166666668,1.604231666666666,1.4741500000000003,0.9657905555555556,3.03996,2.136787777777777,1.3815116666666665,-3.4876393333333326,-3.5270612500000005,-3.351123333333333,2.619459047619048,-1.063184508405691,-53.18354614158032
Mn2O1S1Se4Te1,1.5851328571428571,4.728116944444443,7.2363149999999985,-0.4508696111111108,-2.225104761904761,3.498222222222225,2.4255400000000007,1.6376363333333328,1.5419333333333334,0.9887805555555556,3.07347,2.225855555555556,1.538534166666666,-3.6806366666666657,-3.5738220833333325,-3.471397222222222,2.649732857142855,-1.1641798382961184,-53.68413391412663
Mn2O1S2Se1Te3,1.314956666666667,4.933046111111111,7.714195000000001,-0.4677439861111111,-1.964956666666668,3.3179155555555546,2.0308541666666664,1.5149480000000008,1.1952183333333328,0.9102466666666664,2.84173,1.857386666666667,1.4497875,-3.2540100000000005,-3.220280833333335,-2.978769444444445,3.202941428571429,-0.9942968017474262,-51.508207887661875
Mn2O1S2Se2Te2,1.3060614285714285,5.255616944444443,7.810255000000001,-0.4393264444444443,-2.0173185714285715,3.3415188888888867,2.0856716666666664,1.462033666666666,1.180948333333333,0.9425344444444442,2.887779999999999,1.966123888888888,1.4064816666666662,-3.484169333333335,-3.434552083333333,-3.273007777777778,3.006549523809525,-0.6335002218890328,-55.29985912032055
Mn2O1S2Se3Te1,1.597024285714286,4.443238611111109,7.244594999999998,-0.4702346527777774,-2.24411,3.560710555555557,2.583830833333334,1.651949,1.5904516666666666,1.004902222222222,3.0938,2.291636666666667,1.5243283333333326,-3.75517,-3.582373333333332,-3.5021738888888883,2.633252857142856,-1.2155816354536404,-52.96591304460648
Mn2O1S3Se1Te2,1.7521657142857134,4.552547222222222,6.885808333333332,-0.4757756944444446,-2.198938571428573,3.752504999999999,2.5975375,1.734343666666666,1.7244283333333337,1.13869,3.34891,2.4636038888888887,1.601078333333333,-3.752708666666667,-3.831058333333332,-3.783235555555554,2.531651904761906,-1.0421174132293578,-52.61572528458018
Mn2O1S3Se2Te1,1.7729247619047608,4.452372222222222,6.951518333333332,-0.5007100972222223,-2.227611428571429,3.676092777777777,2.6902516666666667,1.7808849999999998,1.7612499999999998,1.1584616666666667,3.4645966666666665,2.5129016666666666,1.6218966666666663,-3.933442666666664,-3.828297916666665,-3.845941666666665,2.519261190476191,-1.417238086177173,-52.989396298434414
Mn2O1S4Se1Te1,1.836313333333332,4.40370611111111,7.045454999999997,-0.5448682361111112,-2.24735761904762,3.6584366666666672,2.771636666666667,1.7923383333333334,1.854275,1.1650016666666667,3.410063333333334,2.691276111111111,1.6478033333333328,-3.9698046666666658,-3.9365508333333294,-3.885405555555553,2.5346614285714293,-1.4568508121413009,-52.26690825788832
Mn2O2S1Se1Te3,1.4508804761904763,4.8501955555555565,7.558871111111115,-0.5296840277777778,-2.0942766666666666,3.6441355555555583,2.2225125,1.550021,1.5047183333333334,1.0024972222222228,3.07022,2.0273816666666664,1.5614899999999998,-3.467137333333334,-3.368369166666667,-3.1946216666666665,3.1173309523809523,-0.8628506434325215,-53.70073033606202
Mn2O2S1Se2Te2,1.336704285714286,4.937154444444444,7.3521561111111104,-0.5711687777777779,-2.109958095238095,3.603961666666668,2.328495,1.5395396666666668,1.4581316666666668,1.027502777777778,3.04834,2.2520099999999994,1.6227541666666658,-3.679065333333335,-3.668457083333331,-3.574816111111112,2.901945238095238,-0.3648858980487204,-56.71960713127045
Mn2O2S1Se3Te1,1.6977257142857138,4.268957277777776,6.929678333333334,-0.5791871944444443,-2.3634819047619047,3.844076111111112,2.7515758333333324,1.738118666666666,1.756465,1.1107422222222227,3.2788666666666666,2.45709388888889,1.686915833333333,-4.053408,-3.823750416666665,-3.849643333333333,2.6072552380952367,-1.2197162495109335,-55.20883445291334
Mn2O2S2Se1Te2,1.356878571428572,4.997170277777776,7.540296111111109,-0.6057161666666667,-2.112679523809524,3.593535000000001,2.3552850000000003,1.5379203333333338,1.5238966666666671,1.0520061111111114,3.1827600000000005,2.484017777777779,1.593239166666666,-3.872393333333333,-3.646590833333332,-3.601465000000001,2.869672095238096,-0.4120794219795822,-56.32780229681124
Mn2O2S2Se2Te1,1.4724519047619051,4.764154722222221,7.227846111111109,-0.6163137500000001,-2.138540000000001,3.577578333333334,2.555834166666666,1.652543999999999,1.5961916666666671,1.0735716666666673,3.341636666666667,2.576623888888892,1.6377608333333322,-3.959642666666668,-3.74093625,-3.7759650000000025,2.8651847619047603,-0.7576842013168268,-56.822510387069336
Mn2O2S3Se1Te1,1.895749047619046,4.2969236666666655,6.653635,-0.6385886111111112,-2.361386190476192,3.865505555555557,2.9641258333333327,1.9138133333333327,1.9900850000000008,1.1838750000000005,3.620473333333334,2.937797777777779,1.761153333333333,-4.202571333333334,-4.191405833333331,-4.226859444444443,2.502905238095238,-1.3303959483158392,-55.29771686897327
Mn2O3S1Se1Te2,1.9546319047619047,4.14425611111111,6.168209444444446,-0.7074247222222225,-2.558324761904761,4.728012222222226,3.171750000000001,1.953961666666667,1.883631666666668,1.3729933333333335,4.106743333333334,3.619733333333333,2.098855833333332,-5.150577999999998,-5.9438887499999975,-5.211518888888882,2.279438571428572,-0.8625200750874642,-59.60838593695043
Mn2O3S1Se2Te1,2.1144242857142848,4.210770555555556,6.019718888888889,-0.6654475416666666,-2.7715438095238087,4.63972777777778,3.4688300000000005,2.057906000000001,2.0107533333333336,1.3913533333333337,4.146223333333335,3.859291666666667,2.3326108333333324,-5.375843999999997,-6.132659166666668,-5.276026666666659,2.266976666666667,-1.1758534651911263,-60.04711025427801
Mn2O3S2Se1Te1,2.1704547619047614,4.106460555555555,6.136087777777778,-0.6808773333333333,-2.723849523809524,4.657776666666669,3.4935025,2.097190333333333,2.1068033333333336,1.4155683333333338,4.295456666666669,3.9185338888888888,2.335335,-5.4346946666666645,-6.130880000000002,-5.175533333333325,2.268498571428572,-1.1574277097252248,-60.01123477761634
Mn2O4S1Se1Te1,2.218531428571428,3.812421666666665,6.142372777777778,-0.8637748888888891,-3.1624814285714256,4.890446666666668,3.846981666666668,2.243735333333332,2.19777,1.4573850000000006,4.4013800000000005,4.151106111111111,2.280983333333332,-5.752371999999999,-6.203004166666666,-5.360784999999993,2.227380476190477,-1.0160123429146926,-62.14169307689538
Tc2O1S1Se1Te4,0.8438195238095227,4.447705833333331,8.67251333333333,-0.102361,-1.776573333333334,2.137613333333332,1.662428333333333,1.148295000000001,0.9775783333333332,0.9221655555555548,1.7148900000000007,1.451092222222222,0.9307316666666662,-1.6868260000000002,-2.4573675000000024,-2.3932766666666665,3.257359523809527,-0.8488495011276408,-54.85899988252808
Tc2O1S1Se2Te3,0.8661099999999987,4.375046388888888,8.735436666666669,-0.0689838749999999,-1.8058176190476205,2.1793633333333324,1.7260225,1.1635246666666677,1.1061783333333333,0.9240399999999996,1.7492600000000005,1.5153088888888884,0.9950349999999996,-1.819552,-2.482403750000002,-2.505210000000001,3.286298095238098,-0.9214963179100052,-55.49731993027744
Tc2O1S1Se3Te2,0.9556423809523806,4.571475,8.833907777777776,-0.0940726666666666,-1.910740952380953,2.2510833333333333,1.9478475000000008,1.2175293333333346,1.1378249999999996,0.9997438888888888,1.7831100000000006,1.6882738888888886,1.0332049999999997,-2.023058,-2.854367916666668,-2.8807827777777777,2.9166909523809488,-1.0054891211001535,-56.56818591684497
Tc2O1S1Se4Te1,1.013608571428572,4.612743888888889,8.685911111111109,-0.1043187916666666,-1.9798352380952395,2.375954999999999,1.8765675000000004,1.2827853333333343,1.170685,1.0210427777777775,1.9197,1.7142722222222229,1.1149975,-2.207098,-2.9996591666666683,-3.0032194444444453,2.9655823809523776,-0.9332787219834292,-57.275608761374016
Tc2O1S2Se1Te3,0.879939523809523,4.411328055555555,8.586680000000001,-0.0938136666666667,-1.8025276190476205,2.245316666666666,1.6761933333333336,1.1643683333333346,1.0855283333333334,0.9355833333333328,1.7680600000000006,1.580890555555555,1.0167399999999995,-1.890356,-2.563355000000002,-2.5716294444444454,3.277188571428573,-0.8729073764639139,-55.19246866577818
Tc2O1S2Se2Te2,0.949226666666666,4.8579163888888885,8.556499999999998,-0.0769256666666667,-1.7306419047619068,2.255975,1.7888300000000006,1.2603345000000012,1.1917649999999995,0.9533805555555552,1.8792600000000008,1.759846666666666,1.1237774999999994,-2.054308,-2.748553750000001,-2.757839444444446,3.437554761904764,-0.8387902757980987,-58.95163040276776
Tc2O1S2Se3Te1,1.0609809523809528,4.574663333333333,8.675124444444439,-0.1270042083333333,-1.962868095238096,2.400551666666665,1.9731775000000007,1.296762000000001,1.156545,1.0460961111111111,2.09694,1.7976705555555554,1.169670833333333,-2.3427599999999984,-2.9840091666666693,-3.0294911111111107,2.9867952380952363,-1.010280139466676,-56.937046345537354
