formula,2Dpfx,2Dpfy,CBM_GW,CBM,CBM_HSE06,Dgap_gw,Dgap_WSOC,Dgap,EBE,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM,VL,Eng,area,TDSL,CBM_HSE06.1,Eng
W2OSTe,9.989836388888891,8.528534944444443,0.6671386527777776,0.1680371428571429,1.8455687705878487,2.450298888888886,1.0658898000000003,0.917181,1.0279916666666669,1.9524833333333325,1.1759322222222224,0.8690573333333333,-1.9788380000000023,0.08256,7.207602857142858,-35.86981908027275,11.6130485,2.0,1.8455687705878492,-35.86981908027275
W2OSeTe,9.952189666666667,8.508405888888884,0.713730513888889,0.1948176190476192,1.5637446882971415,2.383705555555554,1.0481416666666672,0.9294859999999998,0.99573,1.7543433333333331,1.129686388888889,0.8572728333333335,-1.8582693333333355,0.110225,7.108282857142857,-32.88749878661827,11.663882166666667,2.0,1.5637446882971415,-32.88749878661827
W2SSeTe,8.813136555555559,7.267046166666664,0.8945437222222222,0.2584676190476194,1.7636116754295537,1.973479444444446,0.7063648000000007,0.4978896666666667,0.8209983333333335,1.66516,0.8885669444444446,0.52613325,-1.667892000000001,0.1844949999999996,6.58744142857143,-28.98479510375094,13.754610500000002,1.0,1.7636116754295537,-28.98479510375094
Mn2OSSe,5.308435444444448,5.489715111111114,-0.6892999027777779,-1.2050466666666664,-0.2887505341905323,4.188407222222222,1.4314553999999993,1.2531333333333334,1.2614916666666671,3.656253333333333,2.0188741666666674,1.4600716666666669,-4.486991999999999,-2.4205983333333334,5.280582666666664,-26.601607715848807,13.354190166666662,2.0,-0.2887505341905323,-26.601607715848807
Mn2OSTe,5.562570000000002,5.426113111111114,-0.8666069861111112,-1.0533357142857136,-0.0944035101234349,3.941406111111113,1.323938066666667,0.9778983333333336,1.2008500000000002,3.376496666666666,1.7583947222222225,1.3240053333333337,-4.4326,-2.303881111111111,5.207403809523808,-29.344199609553925,13.692584333333334,2.0,-0.0944035101234349,-29.344199609553925
Mn2OSeTe,5.566510555555558,5.556521222222225,-0.7959327777777776,-0.970446190476191,0.3709010494466863,3.874691666666666,1.3045851333333336,1.0197353333333334,1.1087794444444443,3.4240999999999984,1.6945036111111114,1.197591916666667,-4.406465333333332,-2.269827222222222,5.242652380952381,-29.20308489301,15.102067666666668,2.0,0.3709010494466863,-29.203084893009997
Mn2SSeTe,5.887951666666669,5.548704777777783,-0.5670406944444447,-0.7007966666666662,0.091997094930401,2.8991961111111144,1.146776066666667,0.7956796666666667,0.8055711111111109,2.787273333333333,1.499550555555555,0.9581998333333336,-3.6876193333333314,-1.9332399999999983,4.8766779047619,-24.52924004511913,16.785831,2.0,0.091997094930401,-24.529240045119135
Tc2OSSe,8.017627333333333,7.080159444444447,-0.5546866249999998,-0.4246519047619047,0.6886230574722706,2.555111666666667,0.9526009666666674,0.935606,1.1956216666666666,2.1870100000000003,1.162930833333333,0.8457220833333335,-2.8763306666666675,-0.8571072222222221,7.118342857142856,-32.032104361215275,11.197189000000002,2.0,0.6886230574722706,-32.032104361215275
Tc2OSTe,8.606641833333335,7.136057444444444,-0.5786420555555555,-0.2672752380952381,1.0020108049254948,2.3382622222222227,0.8464075000000008,0.8768959999999999,1.1649066666666668,1.9700400000000005,1.063056944444445,0.6821204999999999,-2.526580666666666,-0.6078361111111111,7.078222857142859,-34.073845187602785,10.866871166666664,2.0,1.0020108049254948,-34.073845187602785
Tc2OSeTe,8.188153555555557,6.974197055555555,-0.477381958333333,-0.1731961904761904,1.0013394456361866,2.212332222222222,0.8100715000000005,0.8283586666666664,1.12464,1.9505900000000005,1.0473711111111117,0.6622200833333334,-2.332255999999999,-0.4923733333333331,6.937574285714281,-32.99929875738624,11.240157999999996,2.0,1.0013394456361866,-32.99929875738624
Tc2SSeTe,7.9046063333333345,6.635462111111111,-0.2386243333333333,-0.0811833333333333,0.9236548697634532,2.3214094444444457,0.5669119333333335,0.588319,0.7991900000000001,1.8580600000000005,0.8939486111111108,0.4617198333333334,-2.09612,-0.3740155555555555,6.504862857142856,-28.522325684793834,13.789293333333328,2.0,0.9236548697634532,-28.522325684793834
Re2OSSe,8.881667833333331,8.030239055555558,-0.03310525,0.0238761904761904,1.0483232129257334,2.552695555555556,1.0076078333333334,0.8399979999999998,1.0280799999999997,2.12556,1.152641944444445,0.9153790833333336,-2.4673226666666683,-0.1463305555555556,7.393185714285714,-29.841306797954022,10.823762,2.0,1.0483232129257334,-29.841306797954026
Re2OSTe,9.396299722222222,7.777331888888891,0.0977230694444444,0.1048609523809522,1.1194207451654068,2.325893888888887,0.9318396666666664,0.8671773333333335,1.046923333333333,1.8133400000000008,0.9804580555555568,0.7394429999999999,-2.0458740000000017,0.0042,7.372802857142856,-32.80252567290853,10.785634166666666,2.0,1.1194207451654068,-32.80252567290853
Re2OSeTe,9.39896311111111,7.891856888888889,0.1467559722222221,0.1233833333333332,1.1591186513179583,2.2028555555555545,0.882904866666667,0.8254023333333333,1.0367233333333328,1.8270800000000005,0.9923272222222232,0.7187200833333333,-1.9571660000000024,0.0358922222222222,7.222259999999997,-30.523538955091247,10.832643666666662,2.0,1.1591186513179583,-30.523538955091247
Re2SSeTe,8.640848055555562,7.87088433333333,0.2665831249999999,0.2334183333333336,1.2031265394466597,1.9200794444444456,0.5877441666666668,0.5127773333333334,0.7604727777777772,1.63524,0.8193049999999997,0.4656791666666665,-1.7049820000000016,0.1254911111111111,6.8102385714285685,-27.661336839703846,13.49452816666666,1.0,1.2031265394466597,-27.661336839703846
Fe2OSSe,5.463828000000001,5.758651777777779,-0.7957219027777781,-1.4851147619047622,-1.5022467840564633,3.441449444444445,1.1949158666666675,1.0226100000000002,1.3408733333333336,2.98857,1.9250322222222225,1.0479816666666666,-4.169271999999999,-2.847113333333333,5.215003714285711,-22.84281801645508,12.122583833333326,2.0,-1.5022467840564633,-22.842818016455077
Fe2OSTe,5.63533877777778,5.536763222222222,-1.0360251666666662,-1.326477619047618,-0.8751498854696236,3.15505777777778,1.0719050000000003,0.8621603333333333,1.2576966666666665,2.65343,1.8879758333333327,0.9188735,-4.062290666666664,-2.597715555555556,5.106583714285712,-26.50010861157847,12.937588333333332,2.0,-0.8751498854696236,-26.50010861157847
Fe2OSeTe,5.583034111111115,5.61202272222222,-1.0015913888888883,-1.2299523809523805,-0.5929797515560591,3.095968888888889,1.033399166666667,0.8998153333333334,1.175555,2.65109,1.770159166666667,0.8318714999999999,-3.956177999999997,-2.52052,5.081666095238091,-26.30458802208125,14.051372500000005,2.0,-0.5929797515560591,-26.304588022081255
Fe2SSeTe,6.284081666666671,5.91034827777778,-0.7926897083333331,-0.7599028571428573,-0.3068314591956632,2.63422777777778,0.8451476666666666,0.8098976666666665,0.8334116666666663,2.487816666666667,1.5467427777777776,0.7393645833333334,-3.2919973333333314,-1.831234444444444,4.684148095238089,-23.4901962263692,15.44372316666667,2.0,-0.3068314591956632,-23.490196226369193
Ru2OSSe,7.857628055555553,6.562611388888888,-0.9636012083333328,-1.221399047619047,-0.7126834970543089,2.44245222222222,0.8947626666666678,0.6429809999999999,1.0959516666666664,2.3547100000000003,1.2777469444444445,0.821005,-3.030053999999999,-1.6071577777777797,7.107900000000003,-26.22024686321564,10.571306666666668,2.0,-0.7126834970543089,-26.220246863215642
Ru2OSTe,8.459623555555554,6.827440499999998,-1.0270759999999997,-1.055196666666666,-0.3820856454251225,2.3318305555555554,0.8150165333333338,0.7845283333333335,0.993525,2.1753500000000003,1.114973333333334,0.7693771666666666,-2.7897079999999987,-1.3621277777777785,7.026651428571435,-29.01618815786564,10.920074333333332,2.0,-0.3820856454251225,-29.016188157865642
Ru2OSeTe,8.161163222222223,6.859938444444445,-0.9289629305555552,-1.003896666666665,-0.1598798603444239,2.201198888888889,0.8190649333333339,0.7323880000000003,0.9028583333333338,2.1124800000000006,1.172278888888889,0.7544814999999998,-2.6781806666666657,-1.1862738888888886,6.990781428571432,-27.67035911446676,11.227726333333328,2.0,-0.1598798603444239,-27.670359114466756
Ru2SSeTe,8.168181666666667,6.748708999999999,-0.5225912916666665,-0.3865257142857146,0.070582206871542,1.8879627777777792,0.7168506000000003,0.5630986666666666,0.7064999999999999,1.64467,1.0490983333333332,0.6961098333333333,-2.2342500000000016,-0.8573172222222222,6.535864285714288,-23.72366507333078,13.916355833333334,1.0,0.070582206871542,-23.72366507333078
Os2OSSe,8.997517722222225,8.793681388888887,-0.3671765555555554,-0.5840633333333335,-0.0054920699437885,2.5557088888888866,0.9401913333333336,0.7480783333333332,0.8106850000000001,2.3818299999999994,1.2152730555555564,0.8976805000000002,-2.768625333333333,-0.8224705555555551,7.312682857142863,-31.279824844224443,10.725846,2.0,-0.0054920699437885,-31.279824844224443
Os2OSTe,9.282413777777778,8.475067388888885,-0.4200231527777778,-0.497344761904762,0.3471083481137099,2.379507777777778,0.8854996333333337,0.6705300000000001,0.7613666666666667,2.1617166666666665,1.1669363888888895,0.7997934166666666,-2.424787333333335,-0.649576666666666,7.297358571428579,-33.506041053558654,11.072168,2.0,0.3471083481137099,-33.506041053558654
Os2OSeTe,9.199002444444442,8.30948855555555,-0.3636776249999998,-0.4211319047619044,0.3456229028057394,2.3075161111111098,0.8856364333333334,0.6499566666666665,0.7389916666666668,2.0325900000000003,1.1376383333333338,0.78839175,-2.269839333333336,-0.6032433333333331,7.239298571428575,-30.88626949650947,11.2638665,2.0,0.3456229028057394,-30.88626949650947
Os2SSeTe,8.386914777777783,7.559278888888886,-0.0866748055555555,-0.0587342857142857,0.4354586143738505,2.015957777777779,0.702230466666667,0.4661873333333333,0.6966166666666666,1.7216899999999995,0.920447222222222,0.6383615,-1.9382886666666683,-0.3423516666666665,6.911927142857144,-28.155009672641103,14.010069833333336,1.0,0.4354586143738505,-28.155009672641103
Co2OSSe,5.467901388888891,5.767314388888889,-0.8074341527777777,-1.83759238095238,-2.089952555266989,3.4479622222222224,1.4106146333333331,1.2222606666666664,1.552924999999999,3.530753333333334,2.154874444444445,1.2293570833333336,-4.247926,-2.914461666666666,4.812636095238092,-24.148335199005245,11.720394166666663,2.0,-2.089952555266989,-24.148335199005245
Co2OSTe,5.66045677777778,5.722411833333334,-1.1072004305555552,-1.7073752380952385,-1.1717587939135337,3.2974244444444456,1.2410545333333334,0.9146406666666664,1.4112450000000003,2.92162,1.919056111111112,1.0355250833333332,-4.15786,-2.7228944444444427,4.754812476190473,-27.26576021304324,12.819765999999998,2.0,-1.1717587939135337,-27.26576021304324
Co2OSeTe,5.665879111111114,5.625694111111111,-1.0349787777777772,-1.5576607142857146,-0.7755922513808743,3.223711111111113,1.1120138333333338,0.929309,1.2733983333333334,2.91727,2.0568350000000004,0.9899388333333332,-4.105930666666664,-2.6941444444444427,4.760312285714283,-27.09725165564376,13.264568000000002,2.0,-0.7755922513808743,-27.097251655643753
Co2SSeTe,6.638568000000003,6.36080594444444,-0.8399962499999996,-1.1237171428571444,-0.5673080281011211,2.780343888888892,0.9145256000000004,0.9126739999999998,0.8935000000000001,2.6140000000000003,1.6765213888888886,0.8327545000000006,-3.46942333333333,-2.020806111111112,4.288620333333326,-24.395252670051377,15.393592666666668,2.0,-0.5673080281011211,-24.395252670051377
Rh2OSSe,7.272838444444447,5.909636333333333,-1.132589097222222,-1.635118095238094,-1.6817599257993057,2.718169999999998,1.0297155000000004,0.8666265000000002,1.2512599999999998,2.6200500000000004,1.5864775,0.9350293333333332,-3.96494733333333,-2.43930222222222,6.395195714285719,-19.09708148594706,10.929443333333332,2.0,-1.6817599257993057,-19.09708148594706
Rh2OSTe,7.503969388888892,6.744025666666664,-1.2144821805555548,-1.5389523809523795,-1.12308198050018,2.604927222222224,0.9280333666666674,0.886815,1.1737149999999998,2.509036666666667,1.4837502777777771,0.8519494999999999,-3.624653999999998,-2.333547777777776,6.344822857142861,-22.79172255950703,11.809238666666667,2.0,-1.12308198050018,-22.79172255950703
Rh2OSeTe,7.414494833333336,6.606935000000001,-1.1424564583333323,-1.5009857142857137,-0.8757529802240458,2.512732777777779,0.9355804333333338,0.8937083333333332,1.0984683333333334,2.55081,1.4540497222222222,0.8346703333333333,-3.4533653333333323,-2.2291994444444425,6.283418571428571,-21.66661510337011,12.177658666666666,2.0,-0.8757529802240458,-21.66661510337011
Rh2SSeTe,7.620869888888888,6.776170166666666,-0.8833709444444444,-1.0481104761904767,-0.4402634238653834,2.0634677777777783,0.8372241333333331,0.6931076666666668,0.8300483333333333,2.1581066666666664,1.2227322222222223,0.7339106666666667,-2.8843959999999966,-1.5665972222222213,5.633985714285715,-18.75415639914965,14.749954166666676,2.0,-0.4402634238653834,-18.754156399149654
Ir2OSSe,8.415303111111115,7.247866666666669,-1.253680111111111,-1.2763061904761894,-0.5647450621186179,2.711933888888886,0.9096435666666663,0.8258299999999998,0.8661949999999998,2.5647,1.324638888888889,0.9171071666666668,-3.3107386666666674,-1.9956277777777776,7.126888571428578,-23.062146543839148,11.301350666666668,2.0,-0.5647450621186179,-23.062146543839148
Ir2OSTe,8.600865000000004,7.364162333333334,-1.3526251666666669,-1.343851428571427,-0.6078656389477668,2.526767222222221,0.9053272666666664,0.88101,0.82742,2.345553333333333,1.2982022222222225,0.8060280000000002,-3.03362266666667,-1.9576088888888887,7.088421428571436,-25.91574617885158,11.987454833333336,2.0,-0.6078656389477668,-25.91574617885158
Ir2OSeTe,8.49166022222222,7.174262277777778,-1.3260385277777778,-1.292742857142856,-0.2853823107364933,2.3942077777777766,0.9185008,0.8796701666666664,0.8133383333333336,2.255236666666667,1.2536900000000006,0.841778,-2.7701080000000013,-1.8931322222222229,6.992292857142861,-23.598928233014504,12.140610833333335,2.0,-0.2853823107364933,-23.598928233014504
Ir2SSeTe,8.219737111111112,6.827414611111109,-0.9683622500000004,-0.97827,-0.1431678322136274,2.067172777777778,0.7953743666666667,0.6387583333333333,0.7704994444444444,1.8303199999999995,1.0743316666666665,0.6825438333333332,-2.3246420000000008,-1.463081666666667,6.683318571428575,-23.05314668005763,14.755532333333337,1.0,-0.1431678322136274,-23.05314668005763
Ni2OSSe,5.243887833333334,5.637847833333333,-0.8391829166666668,-1.91444619047619,-2.186100712038517,3.772427777777777,1.4219987000000012,1.216088333333333,1.510806666666666,3.82576,2.058188055555555,1.3563706666666666,-4.431461333333332,-2.8379933333333325,4.855503809523807,-18.424830828882712,11.906765833333331,2.0,-2.186100712038517,-18.424830828882712
Ni2OSTe,5.56124188888889,5.855526277777778,-1.1818869166666663,-1.7520557142857138,-1.5416596342803317,3.643095555555559,1.3036244000000003,1.0395883333333331,1.3320133333333335,3.3622533333333333,2.067993333333333,1.2070587500000003,-4.262381333333334,-2.6545794444444417,4.786162857142856,-22.018918588773595,13.130442,2.0,-1.5416596342803317,-22.018918588773595
Ni2OSeTe,5.539258555555561,5.6221815,-1.1184394305555552,-1.648820714285714,-1.4498302101616267,3.5151761111111144,1.2307551666666674,0.92982,1.2461916666666668,3.2175433333333334,2.0944188888888893,1.1582204166666668,-4.163361999999999,-2.6332161111111083,4.788748380952381,-21.77792623257446,13.961407166666676,2.0,-1.4498302101616267,-21.77792623257446
Ni2SSeTe,6.301377722222227,6.25958233333333,-0.9480705972222216,-1.275376666666668,-0.7284584932353098,2.983865555555559,0.9483364666666676,0.8559963333333332,0.8495733333333331,2.456646666666668,1.759312499999999,0.9367870000000004,-3.595850666666667,-2.116948888888888,4.205222666666661,-20.8735967200058,16.361657666666673,2.0,-0.7284584932353098,-20.873596720005793
Pd2OSSe,5.792094666666669,5.909223277777778,-1.1805962361111113,-2.2843919047619026,-2.944931217778942,3.4501761111111136,1.1578553000000007,0.9534900000000002,1.2189127777777775,3.197840000000001,1.7550480555555563,1.3069213333333332,-4.254059333333331,-2.658443333333332,5.239209428571428,-2.1777648635187887,12.87507566666666,1.0,-2.944931217778942,-2.1777648635187887
Pd2OSTe,6.149253444444447,5.837015166666668,-1.310521055555555,-2.0410376190476165,-2.3353823166173884,3.126678333333336,1.118965766666668,0.9790570000000004,1.1386111111111117,2.871486666666666,1.689926111111111,1.06769675,-4.0219733333333325,-2.577453333333332,5.096500380952382,-5.140452961265172,14.10335633333334,1.0,-2.3353823166173884,-5.140452961265172
Pd2OSeTe,6.1691097777777815,5.764294111111112,-1.1946557638888884,-1.901586190476188,-2.2038590452087163,3.01927888888889,1.1008633666666674,0.9430886666666668,1.0885711111111116,2.8450266666666666,1.7133855555555555,1.1124646666666669,-3.914328666666666,-2.487814444444442,5.054413714285714,-3.677595190118666,14.720140500000005,2.0,-2.2038590452087163,-3.677595190118666
Pd2SSeTe,6.908034111111115,6.345606777777777,-1.009970541666667,-1.3485045238095246,-1.3553635607564278,2.5415211111111145,0.9259382000000004,0.852873,0.7630783333333329,1.988106666666667,1.574450277777779,0.8961305000000003,-3.31343533333333,-2.076198333333332,4.295826428571426,-3.954798589600742,17.903399166666674,2.0,-1.3553635607564278,-3.954798589600742
